"";"finessGeoDP";"annee";"baria_t";"redo";"n";"TOT_y";"TOT";"AVER"
"3459";"340780675";2022;"REV";1;3;117;594;119
"3460";"340780675";2022;"SLE";0;101;117;594;119
"3461";"340780675";2022;"SLE";1;1;117;594;119
"3462";"340780675";2023;"ABL";1;4;136;594;119
"3463";"340780675";2023;"BPG";0;5;136;594;119
"3464";"340780675";2023;"BPG";1;5;136;594;119
"3465";"340780675";2023;"REV";1;8;136;594;119
"3466";"340780675";2023;"SLE";0;110;136;594;119
"3467";"340780675";2023;"SLE";1;4;136;594;119
"3468";"340780675";2024;"ABL";1;7;146;594;119
"3469";"340780675";2024;"BPG";0;5;146;594;119
"3470";"340780675";2024;"BPG";1;10;146;594;119
"3471";"340780675";2024;"REV";1;8;146;594;119
"3472";"340780675";2024;"SLE";0;111;146;594;119
"3473";"340780675";2024;"SLE";1;5;146;594;119
"3474";"340780717";2020;"ABL";1;2;11;79;16
"3475";"340780717";2020;"BPG";1;1;11;79;16
"3476";"340780717";2020;"SLE";0;6;11;79;16
"3477";"340780717";2020;"SLE";1;2;11;79;16
"3478";"340780717";2021;"ABL";1;2;24;79;16
"3479";"340780717";2021;"BPG";0;2;24;79;16
"3480";"340780717";2021;"BPG";1;3;24;79;16
"3481";"340780717";2021;"SLE";0;17;24;79;16
"3482";"340780717";2022;"ABL";1;1;20;79;16
"3483";"340780717";2022;"BPG";0;2;20;79;16
"3484";"340780717";2022;"BPG";1;4;20;79;16
"3485";"340780717";2022;"REV";1;1;20;79;16
"3486";"340780717";2022;"SLE";0;12;20;79;16
"3487";"340780717";2023;"ABL";1;3;11;79;16
"3488";"340780717";2023;"SLE";0;8;11;79;16
"3489";"340780717";2024;"ABL";1;2;13;79;16
"3490";"340780717";2024;"BPG";0;1;13;79;16
"3491";"340780717";2024;"BPG";1;1;13;79;16
"3492";"340780717";2024;"SLE";0;8;13;79;16
"3493";"340780717";2024;"SLE";1;1;13;79;16
"3494";"340780741";2020;"ABL";1;2;26;242;48
"3495";"340780741";2020;"ANN";1;1;26;242;48
"3496";"340780741";2020;"BPG";0;3;26;242;48
"3497";"340780741";2020;"BPG";1;3;26;242;48
"3498";"340780741";2020;"REV";1;1;26;242;48
"3499";"340780741";2020;"SLE";0;14;26;242;48
"3500";"340780741";2020;"SLE";1;2;26;242;48
"3501";"340780741";2021;"ABL";1;5;58;242;48
"3502";"340780741";2021;"ANN";0;1;58;242;48
"3503";"340780741";2021;"ANN";1;1;58;242;48
"3504";"340780741";2021;"BPG";0;5;58;242;48
"3505";"340780741";2021;"BPG";1;7;58;242;48
"3506";"340780741";2021;"REV";1;2;58;242;48
"3507";"340780741";2021;"SLE";0;37;58;242;48
"3508";"340780741";2022;"ABL";1;3;46;242;48
"3509";"340780741";2022;"ANN";1;1;46;242;48
"3510";"340780741";2022;"BPG";0;7;46;242;48
"3511";"340780741";2022;"BPG";1;5;46;242;48
"3512";"340780741";2022;"REV";1;2;46;242;48
"3513";"340780741";2022;"SLE";0;25;46;242;48
"3514";"340780741";2022;"SLE";1;3;46;242;48
"3515";"340780741";2023;"ABL";1;5;48;242;48
"3516";"340780741";2023;"BPG";0;7;48;242;48
"3517";"340780741";2023;"BPG";1;5;48;242;48
"3518";"340780741";2023;"REV";1;2;48;242;48
"3519";"340780741";2023;"SLE";0;28;48;242;48
"3520";"340780741";2023;"SLE";1;1;48;242;48
"3521";"340780741";2024;"ABL";1;3;64;242;48
"3522";"340780741";2024;"BPG";0;11;64;242;48
"3523";"340780741";2024;"BPG";1;10;64;242;48
"3524";"340780741";2024;"REV";1;3;64;242;48
"3525";"340780741";2024;"SLE";0;36;64;242;48
"3526";"340780741";2024;"SLE";1;1;64;242;48
"3527";"340782036";2020;"ABL";1;23;229;1389;278
"3528";"340782036";2020;"ANN";0;1;229;1389;278
"3529";"340782036";2020;"BPG";0;9;229;1389;278
"3530";"340782036";2020;"BPG";1;36;229;1389;278
"3531";"340782036";2020;"REV";0;1;229;1389;278
"3532";"340782036";2020;"REV";1;5;229;1389;278
"3533";"340782036";2020;"SLE";0;134;229;1389;278
"3534";"340782036";2020;"SLE";1;20;229;1389;278
"3535";"340782036";2021;"ABL";1;26;274;1389;278
"3536";"340782036";2021;"BPG";0;6;274;1389;278
"3537";"340782036";2021;"BPG";1;41;274;1389;278
"3538";"340782036";2021;"DBP";0;1;274;1389;278
"3539";"340782036";2021;"GVC";0;2;274;1389;278
"3540";"340782036";2021;"GVC";1;1;274;1389;278
"3541";"340782036";2021;"REV";1;3;274;1389;278
"3542";"340782036";2021;"SLE";0;173;274;1389;278
"3543";"340782036";2021;"SLE";1;21;274;1389;278
"3544";"340782036";2022;"ABL";1;25;319;1389;278
"3545";"340782036";2022;"ANN";1;1;319;1389;278
"3546";"340782036";2022;"BPG";0;4;319;1389;278
"3547";"340782036";2022;"BPG";1;35;319;1389;278
"3548";"340782036";2022;"REV";1;16;319;1389;278
"3549";"340782036";2022;"SLE";0;203;319;1389;278
"3550";"340782036";2022;"SLE";1;35;319;1389;278
"3551";"340782036";2023;"ABL";1;30;304;1389;278
"3552";"340782036";2023;"BPG";0;5;304;1389;278
"3553";"340782036";2023;"BPG";1;47;304;1389;278
"3554";"340782036";2023;"REV";1;16;304;1389;278
"3555";"340782036";2023;"SLE";0;165;304;1389;278
"3556";"340782036";2023;"SLE";1;41;304;1389;278
"3557";"340782036";2024;"ABL";1;19;263;1389;278
"3558";"340782036";2024;"ANN";1;2;263;1389;278
"3559";"340782036";2024;"BPG";0;10;263;1389;278
"3560";"340782036";2024;"BPG";1;43;263;1389;278
"3561";"340782036";2024;"REV";1;13;263;1389;278
"3562";"340782036";2024;"SLE";0;150;263;1389;278
"3563";"340782036";2024;"SLE";1;26;263;1389;278
"3564";"340782085";2021;"ABL";1;1;1;1;1
"3565";"350000121";2020;"ABL";1;4;316;1865;373
"3566";"350000121";2020;"BPG";0;125;316;1865;373
"3567";"350000121";2020;"BPG";1;18;316;1865;373
"3568";"350000121";2020;"DBP";0;12;316;1865;373
"3569";"350000121";2020;"REV";1;29;316;1865;373
"3570";"350000121";2020;"SLE";0;123;316;1865;373
"3571";"350000121";2020;"SLE";1;5;316;1865;373
"3572";"350000121";2021;"ABL";1;4;437;1865;373
"3573";"350000121";2021;"ANN";0;1;437;1865;373
"3574";"350000121";2021;"ANN";1;4;437;1865;373
"3575";"350000121";2021;"BPG";0;168;437;1865;373
"3576";"350000121";2021;"BPG";1;33;437;1865;373
"3577";"350000121";2021;"DBP";0;3;437;1865;373
"3578";"350000121";2021;"DBP";1;3;437;1865;373
"3579";"350000121";2021;"REV";1;36;437;1865;373
"3580";"350000121";2021;"SLE";0;182;437;1865;373
"3581";"350000121";2021;"SLE";1;3;437;1865;373
"3582";"350000121";2022;"ABL";1;1;365;1865;373
"3583";"350000121";2022;"ANN";0;1;365;1865;373
"3584";"350000121";2022;"ANN";1;2;365;1865;373
"3585";"350000121";2022;"BPG";0;140;365;1865;373
"3586";"350000121";2022;"BPG";1;19;365;1865;373
"3587";"350000121";2022;"DBP";0;6;365;1865;373
"3588";"350000121";2022;"REV";1;42;365;1865;373
"3589";"350000121";2022;"SLE";0;152;365;1865;373
"3590";"350000121";2022;"SLE";1;2;365;1865;373
"3591";"350000121";2023;"ABL";1;3;378;1865;373
"3592";"350000121";2023;"ANN";1;3;378;1865;373
"3593";"350000121";2023;"BPG";0;142;378;1865;373
"3594";"350000121";2023;"BPG";1;21;378;1865;373
"3595";"350000121";2023;"DBP";0;3;378;1865;373
"3596";"350000121";2023;"DBP";1;1;378;1865;373
"3597";"350000121";2023;"REV";1;39;378;1865;373
"3598";"350000121";2023;"SLE";0;165;378;1865;373
"3599";"350000121";2023;"SLE";1;1;378;1865;373
"3600";"350000121";2024;"ABL";1;4;369;1865;373
"3601";"350000121";2024;"ANN";0;2;369;1865;373
"3602";"350000121";2024;"ANN";1;1;369;1865;373
"3603";"350000121";2024;"BPG";0;144;369;1865;373
"3604";"350000121";2024;"BPG";1;29;369;1865;373
"3605";"350000121";2024;"DBP";0;2;369;1865;373
"3606";"350000121";2024;"DBP";1;1;369;1865;373
"3607";"350000121";2024;"NDD";0;1;369;1865;373
"3608";"350000121";2024;"REV";0;1;369;1865;373
"3609";"350000121";2024;"REV";1;43;369;1865;373
"3610";"350000121";2024;"SLE";0;140;369;1865;373
"3611";"350000121";2024;"SLE";1;1;369;1865;373
"3612";"350000139";2020;"ABL";1;1;29;193;39
"3613";"350000139";2020;"BPG";0;14;29;193;39
"3614";"350000139";2020;"BPG";1;1;29;193;39
"3615";"350000139";2020;"SLE";0;13;29;193;39
"3616";"350000139";2021;"BPG";0;11;19;193;39
"3617";"350000139";2021;"BPG";1;1;19;193;39
"3618";"350000139";2021;"REV";1;1;19;193;39
"3619";"350000139";2021;"SLE";0;6;19;193;39
"3620";"350000139";2022;"ABL";1;1;33;193;39
"3621";"350000139";2022;"BPG";0;18;33;193;39
"3622";"350000139";2022;"BPG";1;2;33;193;39
"3623";"350000139";2022;"REV";1;2;33;193;39
"3624";"350000139";2022;"SLE";0;10;33;193;39
"3625";"350000139";2023;"ABL";1;1;36;193;39
"3626";"350000139";2023;"BPG";0;23;36;193;39
"3627";"350000139";2023;"BPG";1;1;36;193;39
"3628";"350000139";2023;"SLE";0;11;36;193;39
"3629";"350000139";2024;"BPG";0;44;76;193;39
"3630";"350000139";2024;"BPG";1;4;76;193;39
"3631";"350000139";2024;"REV";1;5;76;193;39
"3632";"350000139";2024;"SLE";0;22;76;193;39
"3633";"350000139";2024;"SLE";1;1;76;193;39
"3634";"350000147";2020;"ABL";1;2;36;246;49
"3635";"350000147";2020;"ANN";0;1;36;246;49
"3636";"350000147";2020;"BPG";0;2;36;246;49
"3637";"350000147";2020;"BPG";1;1;36;246;49
"3638";"350000147";2020;"REV";1;5;36;246;49
"3639";"350000147";2020;"SLE";0;25;36;246;49
"3640";"350000147";2021;"ABL";1;2;52;246;49
"3641";"350000147";2021;"ANN";0;1;52;246;49
"3642";"350000147";2021;"BPG";0;1;52;246;49
"3643";"350000147";2021;"BPG";1;2;52;246;49
"3644";"350000147";2021;"SLE";0;45;52;246;49
"3645";"350000147";2021;"SLE";1;1;52;246;49
"3646";"350000147";2022;"ABL";1;1;54;246;49
"3647";"350000147";2022;"BPG";0;1;54;246;49
"3648";"350000147";2022;"REV";1;1;54;246;49
"3649";"350000147";2022;"SLE";0;48;54;246;49
"3650";"350000147";2022;"SLE";1;3;54;246;49
"3651";"350000147";2023;"ABL";1;2;48;246;49
"3652";"350000147";2023;"BPG";0;1;48;246;49
"3653";"350000147";2023;"BPG";1;2;48;246;49
"3654";"350000147";2023;"REV";1;4;48;246;49
"3655";"350000147";2023;"SLE";0;39;48;246;49
"3656";"350000147";2024;"ABL";1;4;56;246;49
"3657";"350000147";2024;"ANN";1;1;56;246;49
"3658";"350000147";2024;"BPG";0;3;56;246;49
"3659";"350000147";2024;"BPG";1;6;56;246;49
"3660";"350000147";2024;"REV";1;1;56;246;49
"3661";"350000147";2024;"SLE";0;41;56;246;49
"3662";"350000154";2021;"REV";1;1;1;2;1
"3663";"350000154";2023;"REV";1;1;1;2;1
"3664";"350000741";2020;"BPG";0;10;19;166;42
"3665";"350000741";2020;"BPG";1;2;19;166;42
"3666";"350000741";2020;"REV";1;3;19;166;42
"3667";"350000741";2020;"SLE";0;4;19;166;42
"3668";"350000741";2021;"ABL";1;1;50;166;42
"3669";"350000741";2021;"BPG";0;26;50;166;42
"3670";"350000741";2021;"BPG";1;3;50;166;42
"3671";"350000741";2021;"SLE";0;20;50;166;42
"3672";"350000741";2022;"ABL";1;1;52;166;42
"3673";"350000741";2022;"BPG";0;33;52;166;42
"3674";"350000741";2022;"BPG";1;2;52;166;42
"3675";"350000741";2022;"REV";0;1;52;166;42
"3676";"350000741";2022;"REV";1;4;52;166;42
"3677";"350000741";2022;"SLE";0;11;52;166;42
"3678";"350000741";2023;"ABL";1;2;45;166;42
"3679";"350000741";2023;"BPG";0;32;45;166;42
"3680";"350000741";2023;"BPG";1;1;45;166;42
"3681";"350000741";2023;"REV";1;1;45;166;42
"3682";"350000741";2023;"SLE";0;9;45;166;42
"3683";"360000129";2020;"ABL";1;2;49;236;47
"3684";"360000129";2020;"ANN";0;2;49;236;47
"3685";"360000129";2020;"SLE";0;41;49;236;47
"3686";"360000129";2020;"SLE";1;4;49;236;47
"3687";"360000129";2021;"ABL";1;10;34;236;47
"3688";"360000129";2021;"SLE";0;22;34;236;47
"3689";"360000129";2021;"SLE";1;2;34;236;47
"3690";"360000129";2022;"ABL";1;8;53;236;47
"3691";"360000129";2022;"SLE";0;42;53;236;47
"3692";"360000129";2022;"SLE";1;3;53;236;47
"3693";"360000129";2023;"ABL";1;5;38;236;47
"3694";"360000129";2023;"SLE";0;31;38;236;47
"3695";"360000129";2023;"SLE";1;2;38;236;47
"3696";"360000129";2024;"ABL";1;5;62;236;47
"3697";"360000129";2024;"ANN";1;1;62;236;47
"3698";"360000129";2024;"SLE";0;54;62;236;47
"3699";"360000129";2024;"SLE";1;2;62;236;47
"3700";"360000137";2024;"REV";1;2;2;2;2
"3701";"370000093";2020;"ABL";1;3;123;745;149
"3702";"370000093";2020;"BPG";0;24;123;745;149
"3703";"370000093";2020;"BPG";1;6;123;745;149
"3704";"370000093";2020;"REV";1;2;123;745;149
"3705";"370000093";2020;"SLE";0;80;123;745;149
"3706";"370000093";2020;"SLE";1;8;123;745;149
"3707";"370000093";2021;"ABL";1;3;178;745;149
"3708";"370000093";2021;"ANN";0;1;178;745;149
"3709";"370000093";2021;"BPG";0;48;178;745;149
"3710";"370000093";2021;"BPG";1;8;178;745;149
"3711";"370000093";2021;"REV";1;9;178;745;149
"3712";"370000093";2021;"SLE";0;108;178;745;149
"3713";"370000093";2021;"SLE";1;1;178;745;149
"3714";"370000093";2022;"ABL";1;5;151;745;149
"3715";"370000093";2022;"BPG";0;39;151;745;149
"3716";"370000093";2022;"BPG";1;13;151;745;149
"3717";"370000093";2022;"REV";1;6;151;745;149
"3718";"370000093";2022;"SLE";0;85;151;745;149
"3719";"370000093";2022;"SLE";1;3;151;745;149
"3720";"370000093";2023;"ABL";1;3;159;745;149
"3721";"370000093";2023;"BPG";0;47;159;745;149
"3722";"370000093";2023;"BPG";1;12;159;745;149
"3723";"370000093";2023;"REV";1;1;159;745;149
"3724";"370000093";2023;"SLE";0;95;159;745;149
"3725";"370000093";2023;"SLE";1;1;159;745;149
"3726";"370000093";2024;"ABL";1;4;134;745;149
"3727";"370000093";2024;"BPG";0;58;134;745;149
"3728";"370000093";2024;"BPG";1;8;134;745;149
"3729";"370000093";2024;"REV";1;1;134;745;149
"3730";"370000093";2024;"SLE";0;61;134;745;149
"3731";"370000093";2024;"SLE";1;2;134;745;149
"3732";"370004467";2020;"BPG";0;7;25;237;47
"3733";"370004467";2020;"BPG";1;2;25;237;47
"3734";"370004467";2020;"GVC";0;2;25;237;47
"3735";"370004467";2020;"REV";1;2;25;237;47
"3736";"370004467";2020;"SLE";0;12;25;237;47
"3737";"370004467";2021;"ABL";1;2;43;237;47
"3738";"370004467";2021;"BPG";0;15;43;237;47
"3739";"370004467";2021;"BPG";1;2;43;237;47
"3740";"370004467";2021;"SLE";0;24;43;237;47
"3741";"370004467";2022;"ABL";1;3;67;237;47
"3742";"370004467";2022;"BPG";0;14;67;237;47
"3743";"370004467";2022;"BPG";1;8;67;237;47
"3744";"370004467";2022;"DBP";1;1;67;237;47
"3745";"370004467";2022;"REV";1;2;67;237;47
"3746";"370004467";2022;"SLE";0;39;67;237;47
"3747";"370004467";2023;"ABL";1;1;58;237;47
"3748";"370004467";2023;"BPG";0;18;58;237;47
"3749";"370004467";2023;"BPG";1;1;58;237;47
"3750";"370004467";2023;"REV";1;4;58;237;47
"3751";"370004467";2023;"SLE";0;33;58;237;47
"3752";"370004467";2023;"SLE";1;1;58;237;47
"3753";"370004467";2024;"ABL";1;1;44;237;47
"3754";"370004467";2024;"BPG";0;13;44;237;47
"3755";"370004467";2024;"BPG";1;6;44;237;47
"3756";"370004467";2024;"REV";1;3;44;237;47
"3757";"370004467";2024;"SLE";0;21;44;237;47
"3758";"370007569";2020;"ABL";1;2;28;251;50
"3759";"370007569";2020;"BPG";0;6;28;251;50
"3760";"370007569";2020;"REV";1;1;28;251;50
"3761";"370007569";2020;"SLE";0;18;28;251;50
"3762";"370007569";2020;"SLE";1;1;28;251;50
"3763";"370007569";2021;"ABL";1;3;59;251;50
"3764";"370007569";2021;"BPG";0;22;59;251;50
"3765";"370007569";2021;"BPG";1;2;59;251;50
"3766";"370007569";2021;"REV";1;2;59;251;50
"3767";"370007569";2021;"SLE";0;29;59;251;50
"3768";"370007569";2021;"SLE";1;1;59;251;50
"3769";"370007569";2022;"BPG";0;19;55;251;50
"3770";"370007569";2022;"BPG";1;2;55;251;50
"3771";"370007569";2022;"REV";1;1;55;251;50
"3772";"370007569";2022;"SLE";0;33;55;251;50
"3773";"370007569";2023;"ABL";1;1;59;251;50
"3774";"370007569";2023;"BPG";0;19;59;251;50
"3775";"370007569";2023;"BPG";1;3;59;251;50
"3776";"370007569";2023;"REV";1;1;59;251;50
"3777";"370007569";2023;"SLE";0;34;59;251;50
"3778";"370007569";2023;"SLE";1;1;59;251;50
"3779";"370007569";2024;"ABL";1;2;50;251;50
"3780";"370007569";2024;"BPG";0;19;50;251;50
"3781";"370007569";2024;"BPG";1;2;50;251;50
"3782";"370007569";2024;"SLE";0;27;50;251;50
"3783";"380000067";2020;"ABL";1;8;88;591;118
"3784";"380000067";2020;"BPG";0;38;88;591;118
"3785";"380000067";2020;"BPG";1;12;88;591;118
"3786";"380000067";2020;"DBP";0;1;88;591;118
"3787";"380000067";2020;"REV";1;4;88;591;118
"3788";"380000067";2020;"SLE";0;24;88;591;118
"3789";"380000067";2020;"SLE";1;1;88;591;118
"3790";"380000067";2021;"ABL";1;8;116;591;118
"3791";"380000067";2021;"BPG";0;47;116;591;118
"3792";"380000067";2021;"BPG";1;10;116;591;118
"3793";"380000067";2021;"REV";0;1;116;591;118
"3794";"380000067";2021;"REV";1;2;116;591;118
"3795";"380000067";2021;"SLE";0;46;116;591;118
"3796";"380000067";2021;"SLE";1;2;116;591;118
"3797";"380000067";2022;"ABL";1;10;120;591;118
"3798";"380000067";2022;"BPG";0;40;120;591;118
"3799";"380000067";2022;"BPG";1;10;120;591;118
"3800";"380000067";2022;"GVC";0;2;120;591;118
"3801";"380000067";2022;"REV";1;3;120;591;118
"3802";"380000067";2022;"SLE";0;54;120;591;118
"3803";"380000067";2022;"SLE";1;1;120;591;118
"3804";"380000067";2023;"ABL";1;7;132;591;118
"3805";"380000067";2023;"BPG";0;34;132;591;118
"3806";"380000067";2023;"BPG";1;10;132;591;118
"3807";"380000067";2023;"GVC";0;7;132;591;118
"3808";"380000067";2023;"GVC";1;2;132;591;118
"3809";"380000067";2023;"NDD";0;3;132;591;118
"3810";"380000067";2023;"REV";1;2;132;591;118
"3811";"380000067";2023;"SLE";0;65;132;591;118
"3812";"380000067";2023;"SLE";1;2;132;591;118
"3813";"380000067";2024;"ABL";1;15;135;591;118
"3814";"380000067";2024;"BPG";0;31;135;591;118
"3815";"380000067";2024;"BPG";1;17;135;591;118
"3816";"380000067";2024;"REV";1;5;135;591;118
"3817";"380000067";2024;"SLE";0;64;135;591;118
"3818";"380000067";2024;"SLE";1;3;135;591;118
"3819";"380000174";2020;"ABL";1;8;26;227;45
"3820";"380000174";2020;"ANN";0;1;26;227;45
"3821";"380000174";2020;"BPG";0;1;26;227;45
"3822";"380000174";2020;"BPG";1;1;26;227;45
"3823";"380000174";2020;"SLE";0;14;26;227;45
"3824";"380000174";2020;"SLE";1;1;26;227;45
"3825";"380000174";2021;"ABL";1;11;45;227;45
"3826";"380000174";2021;"ANN";0;1;45;227;45
"3827";"380000174";2021;"BPG";0;1;45;227;45
"3828";"380000174";2021;"BPG";1;6;45;227;45
"3829";"380000174";2021;"SLE";0;22;45;227;45
"3830";"380000174";2021;"SLE";1;4;45;227;45
"3831";"380000174";2022;"ABL";1;4;47;227;45
"3832";"380000174";2022;"ANN";0;1;47;227;45
"3833";"380000174";2022;"BPG";0;1;47;227;45
"3834";"380000174";2022;"BPG";1;5;47;227;45
"3835";"380000174";2022;"REV";1;1;47;227;45
"3836";"380000174";2022;"SLE";0;33;47;227;45
"3837";"380000174";2022;"SLE";1;2;47;227;45
"3838";"380000174";2023;"ABL";1;5;36;227;45
"3839";"380000174";2023;"ANN";0;2;36;227;45
"3840";"380000174";2023;"BPG";0;1;36;227;45
"3841";"380000174";2023;"BPG";1;2;36;227;45
"3842";"380000174";2023;"SLE";0;21;36;227;45
"3843";"380000174";2023;"SLE";1;5;36;227;45
"3844";"380000174";2024;"ABL";1;9;73;227;45
"3845";"380000174";2024;"ANN";0;1;73;227;45
"3846";"380000174";2024;"ANN";1;3;73;227;45
"3847";"380000174";2024;"BPG";0;5;73;227;45
"3848";"380000174";2024;"BPG";1;2;73;227;45
"3849";"380000174";2024;"SLE";0;51;73;227;45
"3850";"380000174";2024;"SLE";1;2;73;227;45
"3851";"380000406";2024;"REV";1;1;1;1;1
"3852";"380012658";2020;"ABL";1;4;22;330;66
"3853";"380012658";2020;"BPG";0;2;22;330;66
"3854";"380012658";2020;"REV";0;1;22;330;66
"3855";"380012658";2020;"REV";1;1;22;330;66
"3856";"380012658";2020;"SLE";0;14;22;330;66
"3857";"380012658";2021;"ABL";1;3;83;330;66
"3858";"380012658";2021;"BPG";0;6;83;330;66
"3859";"380012658";2021;"BPG";1;2;83;330;66
"3860";"380012658";2021;"REV";1;2;83;330;66
"3861";"380012658";2021;"SLE";0;68;83;330;66
"3862";"380012658";2021;"SLE";1;2;83;330;66
"3863";"380012658";2022;"ABL";1;8;102;330;66
"3864";"380012658";2022;"BPG";0;12;102;330;66
"3865";"380012658";2022;"BPG";1;4;102;330;66
"3866";"380012658";2022;"DBP";1;1;102;330;66
"3867";"380012658";2022;"REV";1;1;102;330;66
"3868";"380012658";2022;"SLE";0;73;102;330;66
"3869";"380012658";2022;"SLE";1;3;102;330;66
"3870";"380012658";2023;"ABL";1;4;73;330;66
"3871";"380012658";2023;"BPG";0;14;73;330;66
"3872";"380012658";2023;"BPG";1;8;73;330;66
"3873";"380012658";2023;"NDD";1;1;73;330;66
"3874";"380012658";2023;"SLE";0;44;73;330;66
"3875";"380012658";2023;"SLE";1;2;73;330;66
"3876";"380012658";2024;"ABL";1;2;50;330;66
"3877";"380012658";2024;"BPG";0;5;50;330;66
"3878";"380012658";2024;"BPG";1;4;50;330;66
"3879";"380012658";2024;"SLE";0;36;50;330;66
"3880";"380012658";2024;"SLE";1;3;50;330;66
"3881";"380020123";2024;"ABL";1;2;2;2;2
"3882";"380780197";2020;"ABL";1;4;45;378;76
"3883";"380780197";2020;"SLE";0;37;45;378;76
"3884";"380780197";2020;"SLE";1;4;45;378;76
"3885";"380780197";2021;"ABL";1;5;92;378;76
"3886";"380780197";2021;"BPG";0;2;92;378;76
"3887";"380780197";2021;"SLE";0;81;92;378;76
"3888";"380780197";2021;"SLE";1;4;92;378;76
"3889";"380780197";2022;"ABL";1;3;58;378;76
"3890";"380780197";2022;"BPG";1;2;58;378;76
"3891";"380780197";2022;"SLE";0;50;58;378;76
"3892";"380780197";2022;"SLE";1;3;58;378;76
"3893";"380780197";2023;"ABL";1;7;72;378;76
"3894";"380780197";2023;"BPG";1;2;72;378;76
"3895";"380780197";2023;"SLE";0;59;72;378;76
"3896";"380780197";2023;"SLE";1;4;72;378;76
"3897";"380780197";2024;"ABL";1;4;111;378;76
"3898";"380780197";2024;"BPG";0;6;111;378;76
"3899";"380780197";2024;"BPG";1;3;111;378;76
"3900";"380780197";2024;"SLE";0;91;111;378;76
"3901";"380780197";2024;"SLE";1;7;111;378;76
"3902";"380785956";2020;"ABL";1;21;96;1263;253
"3903";"380785956";2020;"BPG";0;26;96;1263;253
"3904";"380785956";2020;"BPG";1;14;96;1263;253
"3905";"380785956";2020;"REV";1;1;96;1263;253
"3906";"380785956";2020;"SLE";0;32;96;1263;253
"3907";"380785956";2020;"SLE";1;2;96;1263;253
"3908";"380785956";2021;"ABL";1;33;373;1263;253
"3909";"380785956";2021;"BPG";0;59;373;1263;253
"3910";"380785956";2021;"BPG";1;46;373;1263;253
"3911";"380785956";2021;"DBP";0;1;373;1263;253
"3912";"380785956";2021;"DBP";1;1;373;1263;253
"3913";"380785956";2021;"REV";0;1;373;1263;253
"3914";"380785956";2021;"REV";1;4;373;1263;253
"3915";"380785956";2021;"SLE";0;213;373;1263;253
"3916";"380785956";2021;"SLE";1;15;373;1263;253
"3917";"380785956";2022;"ABL";1;18;282;1263;253
"3918";"380785956";2022;"BPG";0;43;282;1263;253
"3919";"380785956";2022;"BPG";1;26;282;1263;253
"3920";"380785956";2022;"REV";1;11;282;1263;253
"3921";"380785956";2022;"SLE";0;175;282;1263;253
"3922";"380785956";2022;"SLE";1;9;282;1263;253
"3923";"380785956";2023;"ABL";1;15;273;1263;253
"3924";"380785956";2023;"BPG";0;33;273;1263;253
"3925";"380785956";2023;"BPG";1;18;273;1263;253
"3926";"380785956";2023;"REV";1;13;273;1263;253
"3927";"380785956";2023;"SLE";0;181;273;1263;253
"3928";"380785956";2023;"SLE";1;13;273;1263;253
"3929";"380785956";2024;"ABL";1;19;239;1263;253
"3930";"380785956";2024;"ANN";1;1;239;1263;253
"3931";"380785956";2024;"BPG";0;19;239;1263;253
"3932";"380785956";2024;"BPG";1;6;239;1263;253
"3933";"380785956";2024;"REV";1;11;239;1263;253
"3934";"380785956";2024;"SLE";0;176;239;1263;253
"3935";"380785956";2024;"SLE";1;7;239;1263;253
"3936";"380786442";2020;"ABL";1;1;6;28;6
"3937";"380786442";2020;"SLE";0;5;6;28;6
"3938";"380786442";2021;"ABL";1;2;9;28;6
"3939";"380786442";2021;"SLE";0;7;9;28;6
"3940";"380786442";2022;"ABL";1;3;5;28;6
"3941";"380786442";2022;"REV";1;1;5;28;6
"3942";"380786442";2022;"SLE";0;1;5;28;6
"3943";"380786442";2023;"SLE";0;5;5;28;6
"3944";"380786442";2024;"ABL";1;1;3;28;6
"3945";"380786442";2024;"SLE";0;2;3;28;6
"3946";"390000040";2020;"ABL";1;1;2;15;5
"3947";"390000040";2020;"SLE";0;1;2;15;5
"3948";"390000040";2021;"BPG";1;1;3;15;5
"3949";"390000040";2021;"SLE";0;2;3;15;5
"3950";"390000040";2022;"ABL";1;1;10;15;5
"3951";"390000040";2022;"BPG";0;2;10;15;5
"3952";"390000040";2022;"BPG";1;2;10;15;5
"3953";"390000040";2022;"SLE";0;5;10;15;5
"3954";"400000105";2020;"ABL";1;5;59;496;99
"3955";"400000105";2020;"BPG";0;42;59;496;99
"3956";"400000105";2020;"BPG";1;6;59;496;99
"3957";"400000105";2020;"REV";1;1;59;496;99
"3958";"400000105";2020;"SLE";0;5;59;496;99
"3959";"400000105";2021;"ABL";1;7;101;496;99
"3960";"400000105";2021;"BPG";0;65;101;496;99
"3961";"400000105";2021;"BPG";1;12;101;496;99
"3962";"400000105";2021;"REV";1;5;101;496;99
"3963";"400000105";2021;"SLE";0;11;101;496;99
"3964";"400000105";2021;"SLE";1;1;101;496;99
"3965";"400000105";2022;"ABL";1;6;103;496;99
"3966";"400000105";2022;"BPG";0;69;103;496;99
"3967";"400000105";2022;"BPG";1;16;103;496;99
"3968";"400000105";2022;"REV";1;3;103;496;99
"3969";"400000105";2022;"SLE";0;9;103;496;99
"3970";"400000105";2023;"ABL";1;4;102;496;99
"3971";"400000105";2023;"BPG";0;69;102;496;99
"3972";"400000105";2023;"BPG";1;14;102;496;99
"3973";"400000105";2023;"REV";1;6;102;496;99
