"";"finessGeoDP";"trimestre";"n";"comp";"taux";"taux_glissant";"moyenne_nationale";"trimestre_date";"se";"ic_low";"ic_high"
"8276";"930300082";"2021T1";28;1;0,036;0,009;0,061;2021-01-01;0,018;0;0,04428
"8277";"930300082";"2021T2";26;1;0,038;0,019;0,055;2021-04-01;0,027;0;0,07192
"8278";"930300082";"2021T3";14;0;0;0,019;0,052;2021-07-01;0,036;0;0,08956
"8279";"930300082";"2021T4";16;1;0,062;0,034;0,053;2021-10-01;0,045;0;0,1222
"8280";"930300082";"2022T1";24;0;0;0,025;0,053;2022-01-01;0,032;0;0,08772
"8281";"930300082";"2022T2";17;0;0;0,016;0,042;2022-04-01;0,03;0;0,0748
"8282";"930300082";"2022T3";12;0;0;0,016;0,046;2022-07-01;0,036;0;0,08656
"8283";"930300082";"2022T4";16;0;0;0;0,056;2022-10-01;0;0;0
"8284";"930300082";"2023T1";21;3;0,143;0,036;0,061;2023-01-01;0,041;0;0,11636
"8285";"930300082";"2023T2";10;1;0,1;0,061;0,048;2023-04-01;0,076;0;0,20996
"8286";"930300082";"2023T3";3;0;0;0,061;0,052;2023-07-01;0,138;0;0,33148
"8287";"930300082";"2023T4";13;0;0;0,061;0,054;2023-10-01;0,066;0;0,19036
"8288";"930300082";"2024T1";24;1;0,042;0,036;0,048;2024-01-01;0,038;0;0,11048
"8289";"930300082";"2024T2";15;1;0,067;0,027;0,053;2024-04-01;0,042;0;0,10932
"8290";"930300082";"2024T3";10;0;0;0,027;0,046;2024-07-01;0,051;0;0,12696
"8291";"930300082";"2024T4";10;0;0;0,027;0,046;2024-10-01;0,051;0;0,12696
"8292";"930300116";"2020T1";15;2;0,133;0,05;0,053;2020-01-01;0,056;0;0,15976
"8293";"930300116";"2020T2";7;0;0;0,044;0,078;2020-04-01;0,078;0;0,19688
"8294";"930300116";"2020T3";26;2;0,077;0,063;0,059;2020-07-01;0,048;0;0,15708
"8295";"930300116";"2020T4";16;1;0,062;0,068;0,045;2020-10-01;0,063;0;0,19148
"8296";"930300116";"2021T1";28;1;0,036;0,044;0,061;2021-01-01;0,039;0;0,12044
"8297";"930300116";"2021T2";27;0;0;0,044;0,055;2021-04-01;0,039;0;0,12044
"8298";"930300116";"2021T3";23;1;0,043;0,035;0,052;2021-07-01;0,038;0;0,10948
"8299";"930300116";"2021T4";42;2;0,048;0,032;0,053;2021-10-01;0,027;0;0,08492
"8300";"930300116";"2022T1";34;0;0;0,023;0,053;2022-01-01;0,026;0;0,07396
"8301";"930300116";"2022T2";37;1;0,027;0,03;0,042;2022-04-01;0,028;0;0,08488
"8302";"930300116";"2022T3";18;0;0;0,019;0,046;2022-07-01;0,032;0;0,08172
"8303";"930300116";"2022T4";23;1;0,043;0,018;0,056;2022-10-01;0,028;0;0,07288
"8304";"930300116";"2023T1";30;1;0,033;0,026;0,061;2023-01-01;0,029;0;0,08284
"8305";"930300116";"2023T2";22;0;0;0,019;0,048;2023-04-01;0,029;0;0,07584
"8306";"930300116";"2023T3";21;0;0;0,019;0,052;2023-07-01;0,03;0;0,0778
"8307";"930300116";"2023T4";21;1;0,048;0,02;0,054;2023-10-01;0,031;0;0,08076
"8308";"930300116";"2024T1";19;1;0,053;0,025;0,048;2024-01-01;0,036;0;0,09556
"8309";"930300116";"2024T2";18;0;0;0,025;0,053;2024-04-01;0,037;0;0,09752
"8310";"930300116";"2024T3";13;0;0;0,025;0,046;2024-07-01;0,043;0;0,10928
"8311";"930300116";"2024T4";18;0;0;0,013;0,046;2024-10-01;0,027;0;0,06592
"8312";"930300298";"2020T1";17;0;0;0;0,053;2020-01-01;0;0;0
"8313";"930300298";"2020T2";8;0;0;0;0,078;2020-04-01;0;0;0
"8314";"930300298";"2020T3";29;0;0;0;0,059;2020-07-01;0;0;0
"8315";"930300298";"2020T4";17;1;0,059;0,015;0,045;2020-10-01;0,029;0;0,07184
"8316";"930300298";"2021T1";21;2;0,095;0,038;0,061;2021-01-01;0,042;0;0,12032
"8317";"930300298";"2021T2";26;0;0;0,038;0,055;2021-04-01;0,037;0;0,11052
"8318";"930300298";"2021T3";19;0;0;0,038;0,052;2021-07-01;0,044;0;0,12424
"8319";"930300298";"2021T4";26;0;0;0,024;0,053;2021-10-01;0,03;0;0,0828
"8320";"930300298";"2022T1";32;0;0;0;0,053;2022-01-01;0;0;0
"8321";"930300298";"2022T2";21;1;0,048;0,012;0,042;2022-04-01;0,024;0;0,05904
"8322";"930300298";"2022T3";24;2;0,083;0,033;0,046;2022-07-01;0,036;0;0,10356
"8323";"930300298";"2022T4";19;1;0,053;0,046;0,056;2022-10-01;0,048;0;0,14008
"8324";"930300298";"2023T1";27;1;0,037;0,055;0,061;2023-01-01;0,044;0;0,14124
"8325";"930300298";"2023T2";14;0;0;0,043;0,048;2023-04-01;0,054;0;0,14884
"8326";"930300553";"2020T1";21;0;0;0,041;0,053;2020-01-01;0,043;0;0,12528
"8327";"930300553";"2020T2";10;0;0;0,037;0,078;2020-04-01;0,06;0;0,1546
"8328";"930300553";"2020T3";40;2;0,05;0,049;0,059;2020-07-01;0,034;0;0,11564
"8329";"930300553";"2020T4";34;3;0,088;0,034;0,045;2020-10-01;0,031;0;0,09476
"8330";"930300553";"2021T1";46;3;0,065;0,051;0,061;2021-01-01;0,032;0;0,11372
"8331";"930300553";"2021T2";38;2;0,053;0,064;0,055;2021-04-01;0,04;0;0,1424
"8332";"930300553";"2021T3";50;1;0,02;0,056;0,052;2021-07-01;0,033;0;0,12068
"8333";"930300553";"2021T4";30;1;0,033;0,043;0,053;2021-10-01;0,037;0;0,11552
"8334";"930300553";"2022T1";40;1;0,025;0,033;0,053;2022-01-01;0,028;0;0,08788
"8335";"930300553";"2022T2";32;2;0,062;0,035;0,042;2022-04-01;0,032;0;0,09772
"8336";"930300553";"2022T3";30;0;0;0,03;0,046;2022-07-01;0,031;0;0,09076
"8337";"930300553";"2022T4";28;0;0;0,022;0,056;2022-10-01;0,028;0;0,07688
"8338";"930300553";"2023T1";42;1;0,024;0,021;0,061;2023-01-01;0,022;0;0,06412
"8339";"930300553";"2023T2";33;1;0,03;0,013;0,048;2023-04-01;0,02;0;0,0522
"8340";"930300553";"2023T3";23;0;0;0,013;0,052;2023-07-01;0,024;0;0,06004
"8341";"930300553";"2023T4";33;0;0;0,013;0,054;2023-10-01;0,02;0;0,0522
"8342";"930300553";"2024T1";38;1;0,026;0,014;0,048;2024-01-01;0,019;0;0,05124
"8343";"930300553";"2024T2";23;1;0,043;0,017;0,053;2024-04-01;0,027;0;0,06992
"8344";"930300553";"2024T3";10;0;0;0,017;0,046;2024-07-01;0,041;0;0,09736
"8345";"930300553";"2024T4";20;0;0;0,017;0,046;2024-10-01;0,029;0;0,07384
"8346";"930300587";"2020T1";12;0;0;0;0,053;2020-01-01;0;0;0
"8347";"930300587";"2020T2";4;0;0;0;0,078;2020-04-01;0;0;0
"8348";"930300587";"2020T3";19;0;0;0;0,059;2020-07-01;0;0;0
"8349";"930300587";"2020T4";8;1;0,125;0,031;0,045;2020-10-01;0,061;0;0,15056
"8350";"930300587";"2021T1";10;0;0;0,031;0,061;2021-01-01;0,055;0;0,1388
"8351";"930300587";"2021T2";12;1;0,083;0,052;0,055;2021-04-01;0,064;0;0,17744
"8352";"930300587";"2021T3";10;0;0;0,052;0,052;2021-07-01;0,07;0;0,1892
"8353";"930300587";"2021T4";7;0;0;0,021;0,053;2021-10-01;0,054;0;0,12684
"8354";"930300587";"2022T1";5;0;0;0,021;0,053;2022-01-01;0,064;0;0,14644
"8355";"930300587";"2022T2";6;0;0;0;0,042;2022-04-01;0;0;0
"8356";"930300587";"2022T3";10;0;0;0;0,046;2022-07-01;0;0;0
"8357";"930300587";"2022T4";11;1;0,091;0,023;0,056;2022-10-01;0,045;0;0,1112
"8358";"930300587";"2023T1";8;0;0;0,023;0,061;2023-01-01;0,053;0;0,12688
"8359";"930300587";"2023T2";12;0;0;0,023;0,048;2023-04-01;0,043;0;0,10728
"8360";"930300587";"2023T3";9;0;0;0,023;0,052;2023-07-01;0,05;0;0,121
"8361";"930300587";"2023T4";14;1;0,071;0,018;0,054;2023-10-01;0,036;0;0,08856
"8362";"930300587";"2024T1";9;0;0;0,018;0,048;2024-01-01;0,044;0;0,10424
"8363";"930300587";"2024T2";10;1;0,1;0,043;0,053;2024-04-01;0,064;0;0,16844
"8364";"930300587";"2024T3";8;0;0;0,043;0,046;2024-07-01;0,072;0;0,18412
"8365";"930300587";"2024T4";14;0;0;0,025;0,046;2024-10-01;0,042;0;0,10732
"8366";"930300595";"2020T1";28;2;0,071;0,025;0,053;2020-01-01;0,03;0;0,0838
"8367";"930300595";"2020T2";18;1;0,056;0,039;0,078;2020-04-01;0,046;0;0,12916
"8368";"930300595";"2020T3";43;2;0,047;0,044;0,059;2020-07-01;0,031;0;0,10476
"8369";"930300595";"2020T4";42;2;0,048;0,056;0,045;2020-10-01;0,035;0;0,1246
"8370";"930300595";"2021T1";36;0;0;0,038;0,061;2021-01-01;0,032;0;0,10072
"8371";"930300595";"2021T2";28;1;0,036;0,033;0,055;2021-04-01;0,034;0;0,09964
"8372";"930300595";"2021T3";38;0;0;0,021;0,052;2021-07-01;0,023;0;0,06608
"8373";"930300595";"2021T4";31;0;0;0,009;0,053;2021-10-01;0,017;0;0,04232
"8374";"930300595";"2022T1";40;1;0,025;0,015;0,053;2022-01-01;0,019;0;0,05224
"8375";"930300595";"2022T2";35;0;0;0,006;0,042;2022-04-01;0,013;0;0,03148
"8376";"930300595";"2022T3";33;1;0,03;0,014;0,046;2022-07-01;0,02;0;0,0532
"8377";"930300595";"2022T4";29;0;0;0,014;0,056;2022-10-01;0,022;0;0,05712
"8378";"930300595";"2023T1";44;4;0,091;0,03;0,061;2023-01-01;0,026;0;0,08096
"8379";"930300595";"2023T2";32;0;0;0,03;0,048;2023-04-01;0,03;0;0,0888
"8380";"930300595";"2023T3";21;0;0;0,023;0,052;2023-07-01;0,033;0;0,08768
"8381";"930300595";"2023T4";29;3;0,103;0,048;0,054;2023-10-01;0,04;0;0,1264
"8382";"930300595";"2024T1";34;2;0,059;0,04;0,048;2024-01-01;0,034;0;0,10664
"8383";"930300595";"2024T2";22;0;0;0,04;0,053;2024-04-01;0,042;0;0,12232
"8384";"930300595";"2024T3";24;2;0,083;0,061;0,046;2024-07-01;0,049;0;0,15704
"8385";"930300595";"2024T4";18;1;0,056;0,05;0,046;2024-10-01;0,051;0;0,14996
"8386";"940000573";"2020T1";29;2;0,069;0,066;0,053;2020-01-01;0,046;0;0,15616
"8387";"940000573";"2020T2";25;1;0,04;0,056;0,078;2020-04-01;0,046;0;0,14616
"8388";"940000573";"2020T3";51;1;0,02;0,054;0,059;2020-07-01;0,032;0;0,11672
"8389";"940000573";"2020T4";40;2;0,05;0,045;0,045;2020-10-01;0,033;0;0,10968
"8390";"940000573";"2021T1";68;5;0,074;0,046;0,061;2021-01-01;0,025;0;0,095
"8391";"940000573";"2021T2";66;3;0,045;0,047;0,055;2021-04-01;0,026;0;0,09796
"8392";"940000573";"2021T3";54;2;0,037;0,052;0,052;2021-07-01;0,03;0;0,1108
"8393";"940000573";"2021T4";54;1;0,019;0,044;0,053;2021-10-01;0,028;0;0,09888
"8394";"940000573";"2022T1";57;8;0,14;0,06;0,053;2022-01-01;0,031;0;0,12076
"8395";"940000573";"2022T2";55;4;0,073;0,067;0,042;2022-04-01;0,034;0,000359999999999999;0,13364
"8396";"940000573";"2022T3";35;3;0,086;0,08;0,046;2022-07-01;0,046;0;0,17016
"8397";"940000573";"2022T4";53;2;0,038;0,084;0,056;2022-10-01;0,038;0,00952000000000001;0,15848
"8398";"940000573";"2023T1";52;7;0,135;0,083;0,061;2023-01-01;0,038;0,00852000000000001;0,15748
"8399";"940000573";"2023T2";50;2;0,04;0,075;0,048;2023-04-01;0,037;0,00248;0,14752
"8400";"940000573";"2023T3";33;1;0,03;0,061;0,052;2023-07-01;0,042;0;0,14332
"8401";"940000573";"2023T4";41;7;0,171;0,094;0,054;2023-10-01;0,046;0,00384000000000001;0,18416
"8402";"940000573";"2024T1";35;2;0,057;0,074;0,048;2024-01-01;0,044;0;0,16024
"8403";"940000573";"2024T2";59;6;0,102;0,09;0,053;2024-04-01;0,037;0,01748;0,16252
"8404";"940000573";"2024T3";32;2;0,062;0,098;0,046;2024-07-01;0,053;0;0,20188
"8405";"940000573";"2024T4";57;7;0,123;0,086;0,046;2024-10-01;0,037;0,01348;0,15852
"8406";"940000599";"2020T1";4;0;0;0,153;0,053;2020-01-01;0,18;0;0,5058
"8407";"940000599";"2020T3";4;1;0,25;0,188;0,059;2020-07-01;0,195;0;0,5702
"8408";"940000599";"2021T1";6;0;0;0,062;0,061;2021-01-01;0,098;0;0,25408
"8409";"940000599";"2021T2";2;0;0;0,062;0,055;2021-04-01;0,171;0;0,39716
"8410";"940000599";"2021T4";3;0;0;0,062;0,053;2021-10-01;0,139;0;0,33444
"8411";"940000599";"2022T1";2;0;0;0;0,053;2022-01-01;0;0;0
"8412";"940000599";"2022T2";3;0;0;0;0,042;2022-04-01;0;0;0
"8413";"940000599";"2022T3";1;0;0;0;0,046;2022-07-01;0;0;0
"8414";"940000599";"2022T4";3;0;0;0;0,056;2022-10-01;0;0;0
"8415";"940000599";"2023T1";3;0;0;0;0,061;2023-01-01;0;0;0
"8416";"940000599";"2023T2";1;0;0;0;0,048;2023-04-01;0;0;0
"8417";"940000599";"2023T3";1;0;0;0;0,052;2023-07-01;0;0;0
"8418";"940000599";"2024T1";2;0;0;0;0,048;2024-01-01;0;0;0
"8419";"940000599";"2024T2";1;0;0;0;0,053;2024-04-01;0;0;0
"8420";"940000599";"2024T3";3;1;0,333;0,083;0,046;2024-07-01;0,159;0;0,39464
"8421";"940000599";"2024T4";1;0;0;0,083;0,046;2024-10-01;0,276;0;0,62396
"8422";"940000649";"2021T1";1;0;0;NA;0,061;2021-01-01;NA;NA;NA
"8423";"940000649";"2022T4";2;1;0,5;NA;0,056;2022-10-01;NA;NA;NA
"8424";"940000664";"2024T1";1;0;0;NA;0,048;2024-01-01;NA;NA;NA
"8425";"940006679";"2020T1";31;1;0,032;0,061;0,053;2020-01-01;0,043;0;0,14528
"8426";"940006679";"2020T2";6;0;0;0,031;0,078;2020-04-01;0,071;0;0,17016
"8427";"940006679";"2020T3";36;0;0;0,008;0,059;2020-07-01;0,015;0;0,0374
"8428";"940006679";"2020T4";38;0;0;0,008;0,045;2020-10-01;0,014;0;0,03544
"8429";"940006679";"2021T1";31;2;0,065;0,016;0,061;2021-01-01;0,023;0;0,06108
"8430";"940006679";"2021T2";22;1;0,045;0,028;0,055;2021-04-01;0,035;0;0,0966
"8431";"940006679";"2021T3";26;0;0;0,028;0,052;2021-07-01;0,032;0;0,09072
"8432";"940006679";"2021T4";33;0;0;0,028;0,053;2021-10-01;0,029;0;0,08484
"8433";"940006679";"2022T1";50;2;0,04;0,021;0,053;2022-01-01;0,02;0;0,0602
"8434";"940006679";"2022T2";50;4;0,08;0,03;0,042;2022-04-01;0,024;0;0,07704
"8435";"940006679";"2022T3";20;2;0,1;0,055;0,046;2022-07-01;0,051;0;0,15496
"8436";"940006679";"2022T4";37;3;0,081;0,075;0,056;2022-10-01;0,043;0;0,15928
"8437";"940006679";"2023T1";54;1;0,019;0,07;0,061;2023-01-01;0,035;0,0014;0,1386
"8438";"940006679";"2023T2";50;1;0,02;0,055;0,048;2023-04-01;0,032;0;0,11772
"8439";"940006679";"2023T3";29;2;0,069;0,047;0,052;2023-07-01;0,039;0;0,12344
"8440";"940006679";"2023T4";39;1;0,026;0,034;0,054;2023-10-01;0,029;0;0,09084
"8441";"940006679";"2024T1";56;2;0,036;0,038;0,048;2024-01-01;0,026;0;0,08896
"8442";"940006679";"2024T2";41;3;0,073;0,051;0,053;2024-04-01;0,034;0;0,11764
"8443";"940006679";"2024T3";48;0;0;0,034;0,046;2024-07-01;0,026;0;0,08496
"8444";"940006679";"2024T4";48;2;0,042;0,038;0,046;2024-10-01;0,028;0;0,09288
"8445";"940100027";"2020T3";1;1;1;NA;0,059;2020-07-01;NA;NA;NA
"8446";"940100027";"2022T2";1;1;1;NA;0,042;2022-04-01;NA;NA;NA
"8447";"940100027";"2023T1";1;0;0;0,75;0,061;2023-01-01;0,433;0;1
"8448";"940100027";"2023T4";1;0;0;0,5;0,054;2023-10-01;0,5;0;1
"8449";"940100043";"2020T1";1;1;1;NA;0,053;2020-01-01;NA;NA;NA
"8450";"940100043";"2020T3";1;1;1;0,5;0,059;2020-07-01;0,5;0;1
"8451";"940100043";"2021T1";1;1;1;0,75;0,061;2021-01-01;0,433;0;1
"8452";"940100043";"2021T3";1;1;1;1;0,052;2021-07-01;0;1;1
"8453";"940100043";"2023T1";1;1;1;1;0,061;2023-01-01;0;1;1
"8454";"940100043";"2023T3";1;0;0;0,75;0,052;2023-07-01;0,433;0;1
"8455";"940120017";"2020T1";7;2;0,286;0,127;0,053;2020-01-01;0,126;0;0,37396
"8456";"940120017";"2020T3";6;0;0;0,072;0,059;2020-07-01;0,106;0;0,27976
"8457";"940120017";"2020T4";7;2;0,286;0,143;0,045;2020-10-01;0,132;0;0,40172
"8458";"940120017";"2021T1";4;2;0,5;0,268;0,061;2021-01-01;0,221;0;0,70116
"8459";"940120017";"2021T3";8;0;0;0,196;0,052;2021-07-01;0,14;0;0,4704
"8460";"940120017";"2021T4";2;1;0,5;0,322;0,053;2021-10-01;0,33;0;0,9688
"8461";"940120017";"2022T1";5;2;0,4;0,35;0,053;2022-01-01;0,213;0;0,76748
"8462";"940120017";"2022T2";4;0;0;0,225;0,042;2022-04-01;0,209;0;0,63464
"8463";"940120017";"2022T3";2;0;0;0,225;0,046;2022-07-01;0,295;0;0,8032
"8464";"940120017";"2022T4";3;0;0;0,1;0,056;2022-10-01;0,173;0;0,43908
"8465";"940120017";"2023T1";3;0;0;0;0,061;2023-01-01;0;0;0
"8466";"940120017";"2023T2";4;0;0;0;0,048;2023-04-01;0;0;0
"8467";"940120017";"2023T4";4;0;0;0;0,054;2023-10-01;0;0;0
"8468";"940120017";"2024T1";3;1;0,333;0,083;0,048;2024-01-01;0,159;0;0,39464
"8469";"940120017";"2024T2";3;0;0;0,083;0,053;2024-04-01;0,159;0;0,39464
"8470";"940120017";"2024T3";3;0;0;0,083;0,046;2024-07-01;0,159;0;0,39464
"8471";"940120017";"2024T4";6;0;0;0,083;0,046;2024-10-01;0,113;0;0,30448
"8472";"940300031";"2020T1";2;0;0;0,125;0,053;2020-01-01;0,234;0;0,58364
"8473";"940300031";"2020T2";1;1;1;0,375;0,078;2020-04-01;0,484;0;1
"8474";"940300031";"2020T3";5;0;0;0,25;0,059;2020-07-01;0,194;0;0,63024
"8475";"940300031";"2020T4";7;1;0,143;0,286;0,045;2020-10-01;0,171;0;0,62116
"8476";"940300031";"2021T1";3;1;0,333;0,369;0,061;2021-01-01;0,279;0;0,91584
"8477";"940300031";"2021T2";5;1;0,2;0,169;0,055;2021-04-01;0,168;0;0,49828
"8478";"940300270";"2020T3";1;0;0;NA;0,059;2020-07-01;NA;NA;NA
"8479";"940300270";"2021T1";1;0;0;NA;0,061;2021-01-01;NA;NA;NA
"8480";"940300270";"2021T2";1;0;0;NA;0,055;2021-04-01;NA;NA;NA
"8481";"940300270";"2023T1";1;0;0;0;0,061;2023-01-01;0;0;0
"8482";"940300379";"2020T1";4;1;0,25;0,146;0,053;2020-01-01;0,177;0;0,49292
"8483";"940300379";"2020T2";3;0;0;0,062;0,078;2020-04-01;0,139;0;0,33444
"8484";"940300379";"2020T3";4;0;0;0,062;0,059;2020-07-01;0,121;0;0,29916
"8485";"940300379";"2020T4";7;0;0;0,062;0,045;2020-10-01;0,091;0;0,24036
"8486";"940300379";"2021T1";7;0;0;0;0,061;2021-01-01;0;0;0
"8487";"940300379";"2021T2";9;0;0;0;0,055;2021-04-01;0;0;0
"8488";"940300379";"2021T3";7;0;0;0;0,052;2021-07-01;0;0;0
"8489";"940300379";"2021T4";1;0;0;0;0,053;2021-10-01;0;0;0
"8490";"940300379";"2022T1";6;0;0;0;0,053;2022-01-01;0;0;0
"8491";"940300379";"2022T2";2;0;0;0;0,042;2022-04-01;0;0;0
"8492";"940300379";"2022T3";3;0;0;0;0,046;2022-07-01;0;0;0
"8493";"940300379";"2022T4";4;0;0;0;0,056;2022-10-01;0;0;0
"8494";"940300379";"2023T1";5;0;0;0;0,061;2023-01-01;0;0;0
"8495";"940300379";"2023T2";4;1;0,25;0,062;0,048;2023-04-01;0,121;0;0,29916
"8496";"940300379";"2023T3";3;0;0;0,062;0,052;2023-07-01;0,139;0;0,33444
"8497";"940300379";"2023T4";6;1;0,167;0,104;0,054;2023-10-01;0,125;0;0,349
"8498";"940300379";"2024T1";4;0;0;0,104;0,048;2024-01-01;0,153;0;0,40388
"8499";"940300379";"2024T2";2;0;0;0,042;0,053;2024-04-01;0,142;0;0,32032
"8500";"940300379";"2024T3";2;0;0;0,042;0,046;2024-07-01;0,142;0;0,32032
"8501";"940300379";"2024T4";5;1;0,2;0,05;0,046;2024-10-01;0,097;0;0,24012
"8502";"940300445";"2024T3";1;0;0;NA;0,046;2024-07-01;NA;NA;NA
"8503";"940300494";"2020T1";18;1;0,056;0,039;0,053;2020-01-01;0,046;0;0,12916
"8504";"940300494";"2020T2";11;1;0,091;0,037;0,078;2020-04-01;0,057;0;0,14872
"8505";"940300494";"2020T3";24;0;0;0,037;0,059;2020-07-01;0,039;0;0,11344
"8506";"940300494";"2020T4";22;2;0,091;0,06;0,045;2020-10-01;0,051;0;0,15996
"8507";"940300494";"2021T1";32;4;0,125;0,077;0,061;2021-01-01;0,047;0;0,16912
"8508";"940300494";"2021T2";40;0;0;0,054;0,055;2021-04-01;0,036;0;0,12456
"8509";"940300494";"2021T3";25;1;0,04;0,064;0,052;2021-07-01;0,049;0;0,16004
"8510";"940300494";"2021T4";16;0;0;0,041;0,053;2021-10-01;0,05;0;0,139
"8511";"940300494";"2022T1";35;3;0,086;0,032;0,053;2022-01-01;0,03;0;0,0908
"8512";"940300494";"2022T2";18;1;0,056;0,046;0,042;2022-04-01;0,049;0;0,14204
"8513";"940300494";"2022T3";16;0;0;0,036;0,046;2022-07-01;0,047;0;0,12812
"8514";"940300494";"2022T4";15;1;0,067;0,052;0,056;2022-10-01;0,057;0;0,16372
"8515";"940300494";"2023T1";23;2;0,087;0,053;0,061;2023-01-01;0,047;0;0,14512
"8516";"940300494";"2023T2";22;0;0;0,038;0,048;2023-04-01;0,041;0;0,11836
"8517";"940300494";"2023T3";14;0;0;0,038;0,052;2023-07-01;0,051;0;0,13796
"8518";"940300494";"2023T4";14;1;0,071;0,04;0,054;2023-10-01;0,052;0;0,14192
"8519";"940300494";"2024T1";15;1;0,067;0,034;0,048;2024-01-01;0,047;0;0,12612
"8520";"940300494";"2024T2";28;2;0,071;0,052;0,053;2024-04-01;0,042;0;0,13432
"8521";"940300494";"2024T3";7;1;0,143;0,088;0,046;2024-07-01;0,107;0;0,29772
"8522";"940300494";"2024T4";19;1;0,053;0,083;0,046;2024-10-01;0,063;0;0,20648
"8523";"940300569";"2020T1";3;0;0;0;0,053;2020-01-01;0;0;0
"8524";"940300569";"2020T2";4;0;0;0;0,078;2020-04-01;0;0;0
"8525";"940300569";"2020T3";10;0;0;0;0,059;2020-07-01;0;0;0
"8526";"940300569";"2020T4";11;0;0;0;0,045;2020-10-01;0;0;0
"8527";"940300569";"2021T1";11;0;0;0;0,061;2021-01-01;0;0;0
"8528";"940300569";"2021T2";11;0;0;0;0,055;2021-04-01;0;0;0
"8529";"940300569";"2021T3";10;0;0;0;0,052;2021-07-01;0;0;0
"8530";"940300569";"2021T4";10;0;0;0;0,053;2021-10-01;0;0;0
"8531";"940300569";"2022T1";4;0;0;0;0,053;2022-01-01;0;0;0
"8532";"940300569";"2022T2";6;0;0;0;0,042;2022-04-01;0;0;0
"8533";"940300569";"2022T3";6;0;0;0;0,046;2022-07-01;0;0;0
"8534";"940300569";"2022T4";4;0;0;0;0,056;2022-10-01;0;0;0
"8535";"940300569";"2023T1";5;0;0;0;0,061;2023-01-01;0;0;0
"8536";"940300569";"2023T2";10;0;0;0;0,048;2023-04-01;0;0;0
"8537";"940300569";"2023T3";4;0;0;0;0,052;2023-07-01;0;0;0
"8538";"940300569";"2023T4";11;0;0;0;0,054;2023-10-01;0;0;0
"8539";"940300569";"2024T1";8;0;0;0;0,048;2024-01-01;0;0;0
"8540";"940300569";"2024T2";2;0;0;0;0,053;2024-04-01;0;0;0
"8541";"940300569";"2024T3";3;0;0;0;0,046;2024-07-01;0;0;0
"8542";"940300569";"2024T4";7;0;0;0;0,046;2024-10-01;0;0;0
"8543";"940813033";"2020T1";23;1;0,043;0,011;0,053;2020-01-01;0,022;0;0,05412
"8544";"940813033";"2020T2";39;0;0;0,011;0,078;2020-04-01;0,017;0;0,04432
"8545";"940813033";"2020T3";48;1;0,021;0,016;0,059;2020-07-01;0,018;0;0,05128
"8546";"940813033";"2020T4";66;1;0,015;0,02;0,045;2020-10-01;0,017;0;0,05332
"8547";"940813033";"2021T1";76;2;0,026;0,016;0,061;2021-01-01;0,014;0;0,04344
"8548";"940813033";"2021T2";81;2;0,025;0,022;0,055;2021-04-01;0,016;0;0,05336
"8549";"940813033";"2021T3";40;2;0,05;0,029;0,052;2021-07-01;0,027;0;0,08192
"8550";"940813033";"2021T4";49;3;0,061;0,04;0,053;2021-10-01;0,028;0;0,09488
"8551";"940813033";"2022T1";63;1;0,016;0,038;0,053;2022-01-01;0,024;0;0,08504
"8552";"940813033";"2022T2";66;1;0,015;0,036;0,042;2022-04-01;0,023;0;0,08108
"8553";"940813033";"2022T3";34;1;0,029;0,03;0,046;2022-07-01;0,029;0;0,08684
"8554";"940813033";"2022T4";33;1;0,03;0,022;0,056;2022-10-01;0,026;0;0,07296
"8555";"940813033";"2023T1";57;1;0,018;0,023;0,061;2023-01-01;0,02;0;0,0622
"8556";"940813033";"2023T2";73;1;0,014;0,023;0,048;2023-04-01;0,018;0;0,05828
"8557";"940813033";"2023T3";42;2;0,048;0,028;0,052;2023-07-01;0,025;0;0,077
"8558";"940813033";"2023T4";38;1;0,026;0,026;0,054;2023-10-01;0,026;0;0,07696
"8559";"940813033";"2024T1";50;2;0,04;0,032;0,048;2024-01-01;0,025;0;0,081
"8560";"940813033";"2024T2";55;2;0,036;0,038;0,053;2024-04-01;0,026;0;0,08896
"8561";"940813033";"2024T3";35;0;0;0,025;0,046;2024-07-01;0,026;0;0,07596
"8562";"940813033";"2024T4";50;2;0,04;0,029;0,046;2024-10-01;0,024;0;0,07604
"8563";"950000307";"2020T1";34;2;0,059;0,03;0,053;2020-01-01;0,029;0;0,08684
"8564";"950000307";"2020T3";33;2;0,061;0,045;0,059;2020-07-01;0,036;0;0,11556
"8565";"950000307";"2020T4";25;0;0;0,038;0,045;2020-10-01;0,038;0;0,11248
"8566";"950000307";"2021T1";26;0;0;0,03;0,061;2021-01-01;0,033;0;0,09468
"8567";"950000307";"2021T2";14;0;0;0,015;0,055;2021-04-01;0,032;0;0,07772
"8568";"950000307";"2021T4";1;0;0;0;0,053;2021-10-01;0;0;0
"8569";"950000307";"2022T1";13;1;0,077;0,019;0,053;2022-01-01;0,038;0;0,09348
"8570";"950000307";"2022T2";16;0;0;0,019;0,042;2022-04-01;0,034;0;0,08564
"8571";"950000307";"2022T3";10;1;0,1;0,044;0,046;2022-07-01;0,065;0;0,1714
"8572";"950000307";"2022T4";6;1;0,167;0,086;0,056;2022-10-01;0,114;0;0,30944
"8573";"950000307";"2023T1";4;0;0;0,067;0,061;2023-01-01;0,125;0;0,312
