"";"finessGeoDP";"codeGeo";"nb";"TOT";"PCT";"PCT_CUM"
"2905";"750803447";"75013";12;748;1,6;17,6
"2906";"750803447";"75019";12;748;1,6;19,2
"2907";"750803447";"92100";11;748;1,5;20,7
"2908";"750803447";"94800";11;748;1,5;22,2
"2909";"760000018";"76C02";78;240;32,5;32,5
"2910";"760000018";"76260";20;240;8,3;40,8
"2911";"760000018";"76590";13;240;5,4;46,2
"2912";"760000018";"76730";13;240;5,4;51,6
"2913";"760000018";"76510";12;240;5;56,6
"2914";"760000018";"76550";11;240;4,6;61,2
"2915";"760000158";"76000";46;611;7,5;7,5
"2916";"760000158";"76120";19;611;3,1;10,6
"2917";"760000158";"76150";18;611;2,9;13,5
"2918";"760000158";"76190";18;611;2,9;16,4
"2919";"760000158";"76160";16;611;2,6;19
"2920";"760000158";"76300";16;611;2,6;21,6
"2921";"760000158";"76140";15;611;2,5;24,1
"2922";"760000158";"76380";14;611;2,3;26,4
"2923";"760000158";"76800";14;611;2,3;28,7
"2924";"760000158";"76480";13;611;2,1;30,8
"2925";"760000158";"27400";11;611;1,8;32,6
"2926";"760000463";"76320";37;263;14,1;14,1
"2927";"760000463";"76410";35;263;13,3;27,4
"2928";"760000463";"76500";29;263;11;38,4
"2929";"760000463";"27400";28;263;10,6;49
"2930";"760000463";"27370";21;263;8;57
"2931";"760000463";"27100";11;263;4,2;61,2
"2932";"760021329";"76600";462;1081;42,7;42,7
"2933";"760021329";"76700";84;1081;7,8;50,5
"2934";"760021329";"76290";63;1081;5,8;56,3
"2935";"760021329";"76C03";58;1081;5,4;61,7
"2936";"760021329";"76430";57;1081;5,3;67
"2937";"760021329";"76210";48;1081;4,4;71,4
"2938";"760021329";"76280";39;1081;3,6;75
"2939";"760021329";"76110";28;1081;2,6;77,6
"2940";"760021329";"27500";17;1081;1,6;79,2
"2941";"760025312";"76000";40;554;7,2;7,2
"2942";"760025312";"76800";26;554;4,7;11,9
"2943";"760025312";"76140";21;554;3,8;15,7
"2944";"760025312";"76300";21;554;3,8;19,5
"2945";"760025312";"76120";20;554;3,6;23,1
"2946";"760025312";"27400";16;554;2,9;26
"2947";"760025312";"76160";13;554;2,3;28,3
"2948";"760025312";"27370";12;554;2,2;30,5
"2949";"760025312";"76350";12;554;2,2;32,7
"2950";"760025312";"76360";12;554;2,2;34,9
"2951";"760025312";"76410";12;554;2,2;37,1
"2952";"760025312";"76570";12;554;2,2;39,3
"2953";"760025312";"76520";11;554;2;41,3
"2954";"760027292";"76C02";41;273;15;15
"2955";"760027292";"76590";14;273;5,1;20,1
"2956";"760027292";"76890";11;273;4;24,1
"2957";"760780510";"76360";13;223;5,8;5,8
"2958";"760780510";"76770";13;223;5,8;11,6
"2959";"760780510";"76000";12;223;5,4;17
"2960";"760780619";"76000";51;471;10,8;10,8
"2961";"760780619";"76160";20;471;4,2;15
"2962";"760780619";"76140";18;471;3,8;18,8
"2963";"760780619";"76120";14;471;3;21,8
"2964";"760780619";"76520";14;471;3;24,8
"2965";"760780619";"27380";13;471;2,8;27,6
"2966";"760780619";"76240";13;471;2,8;30,4
"2967";"760780619";"76360";12;471;2,5;32,9
"2968";"760780619";"76480";12;471;2,5;35,4
"2969";"760780619";"76800";12;471;2,5;37,9
"2970";"760780619";"27910";11;471;2,3;40,2
"2971";"760780619";"76300";11;471;2,3;42,5
"2972";"760780783";"76C03";16;37;43,2;43,2
"2973";"760780783";"76210";11;37;29,7;72,9
"2974";"760780825";"76400";46;186;24,7;24,7
"2975";"760780825";"76450";24;186;12,9;37,6
"2976";"760780825";"76600";17;186;9,1;46,7
"2977";"760780825";"76110";16;186;8,6;55,3
"2978";"760780825";"76210";15;186;8,1;63,4
"2979";"760805770";"76600";77;209;36,8;36,8
"2980";"760805770";"76700";23;209;11;47,8
"2981";"760805770";"76210";13;209;6,2;54
"2982";"760805770";"76290";13;209;6,2;60,2
"2983";"760805770";"27500";11;209;5,3;65,5
"2984";"760805770";"76C03";11;209;5,3;70,8
"2985";"760921809";"76000";71;1014;7;7
"2986";"760921809";"76800";42;1014;4,1;11,1
"2987";"760921809";"76300";40;1014;3,9;15
"2988";"760921809";"27000";36;1014;3,6;18,6
"2989";"760921809";"27400";32;1014;3,2;21,8
"2990";"760921809";"27370";27;1014;2,7;24,5
"2991";"760921809";"76500";26;1014;2,6;27,1
"2992";"760921809";"76120";25;1014;2,5;29,6
"2993";"760921809";"76320";25;1014;2,5;32,1
"2994";"760921809";"76140";24;1014;2,4;34,5
"2995";"760921809";"76530";24;1014;2,4;36,9
"2996";"760921809";"76350";21;1014;2,1;39
"2997";"760921809";"27500";18;1014;1,8;40,8
"2998";"760921809";"27930";18;1014;1,8;42,6
"2999";"760921809";"27C08";18;1014;1,8;44,4
"3000";"760921809";"27300";17;1014;1,7;46,1
"3001";"760921809";"76190";17;1014;1,7;47,8
"3002";"760921809";"27700";16;1014;1,6;49,4
"3003";"760921809";"76360";16;1014;1,6;51
"3004";"760921809";"27110";15;1014;1,5;52,5
"3005";"760921809";"27520";15;1014;1,5;54
"3006";"760921809";"76650";15;1014;1,5;55,5
"3007";"760921809";"27310";14;1014;1,4;56,9
"3008";"760921809";"27100";13;1014;1,3;58,2
"3009";"760921809";"76150";13;1014;1,3;59,5
"3010";"760921809";"76380";13;1014;1,3;60,8
"3011";"760921809";"76570";11;1014;1,1;61,9
"3012";"770000156";"77000";13;142;9,2;9,2
"3013";"770000156";"77176";13;142;9,2;18,4
"3014";"770000164";"77130";82;243;33,7;33,7
"3015";"770000164";"77140";19;243;7,8;41,5
"3016";"770000446";"77100";40;228;17,5;17,5
"3017";"770000446";"77260";13;228;5,7;23,2
"3018";"770000446";"77440";13;228;5,7;28,9
"3019";"770000446";"77120";12;228;5,3;34,2
"3020";"770000446";"77580";11;228;4,8;39
"3021";"770019032";"77120";32;345;9,3;9,3
"3022";"770019032";"77400";21;345;6,1;15,4
"3023";"770019032";"77100";16;345;4,6;20
"3024";"770019032";"77700";15;345;4,3;24,3
"3025";"770019032";"77600";14;345;4,1;28,4
"3026";"770300135";"77000";12;224;5,4;5,4
"3027";"770300143";"77000";112;834;13,4;13,4
"3028";"770300143";"77190";59;834;7,1;20,5
"3029";"770300143";"77350";47;834;5,6;26,1
"3030";"770300143";"77176";41;834;4,9;31
"3031";"770300143";"77240";37;834;4,4;35,4
"3032";"770300143";"77310";36;834;4,3;39,7
"3033";"770300143";"77390";24;834;2,9;42,6
"3034";"770300143";"77950";20;834;2,4;45
"3035";"770300143";"77720";18;834;2,2;47,2
"3036";"770300143";"77370";17;834;2;49,2
"3037";"770300143";"77170";14;834;1,7;50,9
"3038";"770300143";"77550";12;834;1,4;52,3
"3039";"770300143";"77930";11;834;1,3;53,6
"3040";"780000287";"78200";42;362;11,6;11,6
"3041";"780000287";"78270";23;362;6,4;18
"3042";"780000287";"78711";22;362;6,1;24,1
"3043";"780000287";"27200";20;362;5,5;29,6
"3044";"780000287";"78520";18;362;5;34,6
"3045";"780000287";"27600";15;362;4,1;38,7
"3046";"780000287";"78440";12;362;3,3;42
"3047";"780000287";"27950";11;362;3;45
"3048";"780000295";"78130";20;90;22,2;22,2
"3049";"780000311";"78300";51;698;7,3;7,3
"3050";"780000311";"78260";35;698;5;12,3
"3051";"780000311";"78570";23;698;3,3;15,6
"3052";"780000311";"78955";22;698;3,2;18,8
"3053";"780000311";"78130";20;698;2,9;21,7
"3054";"780000311";"78700";19;698;2,7;24,4
"3055";"780000311";"95C03";17;698;2,4;26,8
"3056";"780000311";"78370";16;698;2,3;29,1
"3057";"780000311";"78480";15;698;2,1;31,2
"3058";"780000311";"78200";14;698;2;33,2
"3059";"780000311";"78500";14;698;2;35,2
"3060";"780000311";"78520";13;698;1,9;37,1
"3061";"780000311";"78C03";13;698;1,9;39
"3062";"780000311";"78250";12;698;1,7;40,7
"3063";"780000311";"78440";11;698;1,6;42,3
"3064";"780000329";"78120";24;105;22,9;22,9
"3065";"780300208";"78300";23;529;4,3;4,3
"3066";"780300208";"78130";16;529;3;7,3
"3067";"780300208";"78260";14;529;2,6;9,9
"3068";"780300208";"78440";14;529;2,6;12,5
"3069";"780300208";"78410";13;529;2,5;15
"3070";"780300208";"78520";11;529;2,1;17,1
"3071";"780300208";"95C03";11;529;2,1;19,2
"3072";"780300323";"78000";19;233;8,2;8,2
"3073";"780300323";"78210";13;233;5,6;13,8
"3074";"780300323";"78190";11;233;4,7;18,5
"3075";"780300414";"78130";55;1931;2,8;2,8
"3076";"780300414";"78190";55;1931;2,8;5,6
"3077";"780300414";"78200";50;1931;2,6;8,2
"3078";"780300414";"78500";38;1931;2;10,2
"3079";"780300414";"92000";34;1931;1,8;12
"3080";"780300414";"78410";32;1931;1,7;13,7
"3081";"780300414";"78280";30;1931;1,6;15,3
"3082";"780300414";"78300";29;1931;1,5;16,8
"3083";"780300414";"78370";26;1931;1,3;18,1
"3084";"780300414";"78160";25;1931;1,3;19,4
"3085";"780300414";"78440";25;1931;1,3;20,7
"3086";"780300414";"78520";24;1931;1,2;21,9
"3087";"780300414";"78C03";23;1931;1,2;23,1
"3088";"780300414";"78180";22;1931;1,1;24,2
"3089";"780300414";"78600";22;1931;1,1;25,3
"3090";"780300414";"78955";22;1931;1,1;26,4
"3091";"780300414";"28100";21;1931;1,1;27,5
"3092";"780300414";"78711";21;1931;1,1;28,6
"3093";"780300414";"95100";20;1931;1;29,6
"3094";"780300414";"28500";19;1931;1;30,6
"3095";"780300414";"78260";19;1931;1;31,6
"3096";"780300414";"78570";19;1931;1;32,6
"3097";"780300414";"95870";19;1931;1;33,6
"3098";"780300414";"78310";18;1931;0,9;34,5
"3099";"780300414";"78340";18;1931;0,9;35,4
"3100";"780300414";"78800";18;1931;0,9;36,3
"3101";"780300414";"78150";17;1931;0,9;37,2
"3102";"780300414";"78990";16;1931;0,8;38
"3103";"780300414";"92700";15;1931;0,8;38,8
"3104";"780300414";"78170";14;1931;0,7;39,5
"3105";"780300414";"78480";14;1931;0,7;40,2
"3106";"780300414";"78510";14;1931;0,7;40,9
"3107";"780300414";"78230";13;1931;0,7;41,6
"3108";"780300414";"78320";13;1931;0,7;42,3
"3109";"780300414";"78400";13;1931;0,7;43
"3110";"780300414";"78450";13;1931;0,7;43,7
"3111";"780300414";"78250";12;1931;0,6;44,3
"3112";"780300414";"94400";12;1931;0,6;44,9
"3113";"780300414";"78380";11;1931;0,6;45,5
"3114";"780300414";"78390";11;1931;0,6;46,1
"3115";"780300422";"78190";29;242;12;12
"3116";"780300422";"78990";18;242;7,4;19,4
"3117";"780300422";"78310";14;242;5,8;25,2
"3118";"780300422";"78180";12;242;5;30,2
"3119";"780300422";"78120";11;242;4,5;34,7
"3120";"780800256";"99999";17;143;11,9;11,9
"3121";"790009948";"79000";66;318;20,8;20,8
"3122";"790009948";"79160";22;318;6,9;27,7
"3123";"790009948";"79400";21;318;6,6;34,3
"3124";"790009948";"79230";16;318;5;39,3
"3125";"790009948";"79370";16;318;5;44,3
"3126";"790009948";"79410";16;318;5;49,3
"3127";"790009948";"79270";15;318;4,7;54
"3128";"790009948";"79220";13;318;4,1;58,1
"3129";"790009948";"79360";11;318;3,5;61,6
"3130";"790019848";"79100";22;123;17,9;17,9
"3131";"790019848";"79300";19;123;15,4;33,3
"3132";"790019848";"79200";12;123;9,8;43,1
"3133";"800002503";"80100";42;205;20,5;20,5
"3134";"800002503";"80132";14;205;6,8;27,3
"3135";"800002503";"76340";11;205;5,4;32,7
"3136";"800002503";"80210";11;205;5,4;38,1
"3137";"800006124";"80000";150;705;21,3;21,3
"3138";"800006124";"80800";25;705;3,5;24,8
"3139";"800006124";"60000";24;705;3,4;28,2
"3140";"800006124";"80300";19;705;2,7;30,9
"3141";"800006124";"80700";17;705;2,4;33,3
"3142";"800006124";"80470";15;705;2,1;35,4
"3143";"800006124";"80600";14;705;2;37,4
"3144";"800006124";"80260";13;705;1,8;39,2
"3145";"800006124";"60120";12;705;1,7;40,9
"3146";"800006124";"60220";12;705;1,7;42,6
"3147";"800006124";"80480";12;705;1,7;44,3
"3148";"800006124";"60130";11;705;1,6;45,9
"3149";"800006124";"80290";11;705;1,6;47,5
"3150";"800006124";"80430";11;705;1,6;49,1
"3151";"800009466";"80000";33;142;23,2;23,2
"3152";"800009466";"80800";13;142;9,2;32,4
"3153";"800009920";"80000";109;483;22,6;22,6
"3154";"800009920";"80800";29;483;6;28,6
"3155";"800009920";"80160";24;483;5;33,6
"3156";"800009920";"80260";21;483;4,3;37,9
"3157";"800009920";"80700";14;483;2,9;40,8
"3158";"800009920";"80110";13;483;2,7;43,5
"3159";"800009920";"80170";13;483;2,7;46,2
"3160";"800009920";"80300";12;483;2,5;48,7
"3161";"800009920";"60120";11;483;2,3;51
"3162";"800009920";"80250";11;483;2,3;53,3
"3163";"800009920";"80470";11;483;2,3;55,6
"3164";"810101170";"81000";81;523;15,5;15,5
"3165";"810101170";"81400";60;523;11,5;27
"3166";"810101170";"81160";36;523;6,9;33,9
"3167";"810101170";"81600";36;523;6,9;40,8
"3168";"810101170";"81150";22;523;4,2;45
"3169";"810101170";"81300";22;523;4,2;49,2
"3170";"810101170";"81120";21;523;4;53,2
"3171";"810101170";"81990";21;523;4;57,2
"3172";"810101170";"81380";20;523;3,8;61
"3173";"810101170";"81130";19;523;3,6;64,6
"3174";"810101444";"81100";115;481;23,9;23,9
"3175";"810101444";"81200";49;481;10,2;34,1
"3176";"810101444";"31250";27;481;5,6;39,7
"3177";"810101444";"81290";26;481;5,4;45,1
"3178";"810101444";"81570";24;481;5;50,1
"3179";"810101444";"81700";23;481;4,8;54,9
"3180";"810101444";"81660";22;481;4,6;59,5
"3181";"810101444";"81110";15;481;3,1;62,6
"3182";"810101444";"81120";11;481;2,3;64,9
"3183";"810101444";"81220";11;481;2,3;67,2
"3184";"810101444";"81240";11;481;2,3;69,5
"3185";"810101444";"81500";11;481;2,3;71,8
"3186";"820000040";"82000";57;271;21;21
"3187";"820000040";"82100";23;271;8,5;29,5
"3188";"820000040";"82200";21;271;7,7;37,2
"3189";"820000040";"82700";18;271;6,6;43,8
"3190";"820000040";"82290";14;271;5,2;49
"3191";"820000040";"82300";12;271;4,4;53,4
"3192";"830000279";"83170";33;91;36,3;36,3
"3193";"830000279";"83136";11;91;12,1;48,4
"3194";"830000279";"83340";11;91;12,1;60,5
"3195";"830000279";"83470";11;91;12,1;72,6
"3196";"830000287";"83300";14;30;46,7;46,7
"3197";"830000311";"83600";64;256;25;25
"3198";"830000311";"83700";35;256;13,7;38,7
"3199";"830000311";"83300";23;256;9;47,7
"3200";"830000311";"83520";22;256;8,6;56,3
"3201";"830000311";"83120";18;256;7;63,3
"3202";"830000311";"83550";12;256;4,7;68
"3203";"830000311";"83310";11;256;4,3;72,3
"3204";"830000311";"83490";11;256;4,3;76,6
"3205";"830000345";"83000";105;529;19,8;19,8
"3206";"830000345";"83400";43;529;8,1;27,9
"3207";"830000345";"83500";42;529;7,9;35,8
"3208";"830000345";"83210";36;529;6,8;42,6
"3209";"830000345";"83160";32;529;6;48,6
"3210";"830000345";"83390";30;529;5,7;54,3
"3211";"830000345";"83170";23;529;4,3;58,6
"3212";"830000345";"83130";22;529;4,2;62,8
"3213";"830000345";"83136";22;529;4,2;67
"3214";"830000345";"83260";20;529;3,8;70,8
"3215";"830000345";"83140";15;529;2,8;73,6
"3216";"830000345";"83220";15;529;2,8;76,4
"3217";"830000345";"83340";14;529;2,6;79
"3218";"830100251";"83500";138;510;27,1;27,1
"3219";"830100251";"83000";75;510;14,7;41,8
"3220";"830100251";"83140";36;510;7,1;48,9
"3221";"830100251";"83330";20;510;3,9;52,8
"3222";"830100251";"83110";15;510;2,9;55,7
"3223";"830100251";"83190";11;510;2,2;57,9
"3224";"830100251";"83300";11;510;2,2;60,1
"3225";"830100434";"83000";188;635;29,6;29,6
"3226";"830100434";"83500";46;635;7,2;36,8
"3227";"830100434";"83400";38;635;6;42,8
"3228";"830100434";"83160";33;635;5,2;48
"3229";"830100434";"83140";31;635;4,9;52,9
"3230";"830100434";"83210";31;635;4,9;57,8
"3231";"830100434";"83130";25;635;3,9;61,7
"3232";"830100434";"83390";25;635;3,9;65,6
"3233";"830100434";"83136";22;635;3,5;69,1
"3234";"830100434";"83260";17;635;2,7;71,8
"3235";"830100434";"83190";16;635;2,5;74,3
"3236";"830100434";"83590";13;635;2;76,3
"3237";"830100434";"83110";12;635;1,9;78,2
"3238";"830100459";"83000";410;1820;22,5;22,5
"3239";"830100459";"83500";97;1820;5,3;27,8
"3240";"830100459";"83400";62;1820;3,4;31,2
"3241";"830100459";"83340";58;1820;3,2;34,4
"3242";"830100459";"83130";57;1820;3,1;37,5
"3243";"830100459";"83210";54;1820;3;40,5
"3244";"830100459";"83136";50;1820;2,7;43,2
"3245";"830100459";"83170";49;1820;2,7;45,9
"3246";"830100459";"83550";49;1820;2,7;48,6
"3247";"830100459";"83160";46;1820;2,5;51,1
"3248";"830100459";"83600";45;1820;2,5;53,6
"3249";"830100459";"83140";37;1820;2;55,6
"3250";"830100459";"83300";35;1820;1,9;57,5
"3251";"830100459";"83390";33;1820;1,8;59,3
"3252";"830100459";"83330";26;1820;1,4;60,7
"3253";"830100459";"83470";25;1820;1,4;62,1
"3254";"830100459";"83490";25;1820;1,4;63,5
"3255";"830100459";"83250";23;1820;1,3;64,8
"3256";"830100459";"83260";23;1820;1,3;66,1
"3257";"830100459";"83310";23;1820;1,3;67,4
"3258";"830100459";"83190";20;1820;1,1;68,5
"3259";"830100459";"83700";19;1820;1;69,5
"3260";"830100459";"06000";18;1820;1;70,5
"3261";"830100459";"83510";17;1820;0,9;71,4
"3262";"830100459";"83520";17;1820;0,9;72,3
"3263";"830100459";"83790";17;1820;0,9;73,2
"3264";"830100459";"83C03";17;1820;0,9;74,1
"3265";"830100459";"83110";16;1820;0,9;75
"3266";"830100459";"83570";15;1820;0,8;75,8
"3267";"830100459";"83C02";15;1820;0,8;76,6
"3268";"830100459";"83120";13;1820;0,7;77,3
"3269";"830100459";"83460";13;1820;0,7;78
"3270";"830100459";"13600";12;1820;0,7;78,7
"3271";"830100459";"83150";11;1820;0,6;79,3
"3272";"830100459";"83320";11;1820;0,6;79,9
"3273";"840000400";"84000";102;966;10,6;10,6
"3274";"840000400";"84300";96;966;9,9;20,5
"3275";"840000400";"84200";75;966;7,8;28,3
"3276";"840000400";"84800";54;966;5,6;33,9
"3277";"840000400";"84170";41;966;4,2;38,1
"3278";"840000400";"84210";38;966;3,9;42
"3279";"840000400";"13160";28;966;2,9;44,9
"3280";"840000400";"84130";24;966;2,5;47,4
"3281";"840000400";"84700";22;966;2,3;49,7
"3282";"840000400";"84270";21;966;2,2;51,9
"3283";"840000400";"84400";21;966;2,2;54,1
"3284";"840000400";"84250";19;966;2;56,1
"3285";"840000400";"84440";19;966;2;58,1
"3286";"840000400";"84220";17;966;1,8;59,9
"3287";"840000400";"13750";16;966;1,7;61,6
"3288";"840000400";"84810";15;966;1,6;63,2
"3289";"840000400";"13550";14;966;1,4;64,6
"3290";"840000400";"84570";14;966;1,4;66
"3291";"840000400";"84380";13;966;1,3;67,3
"3292";"840000400";"84510";12;966;1,2;68,5
"3293";"840000400";"84450";11;966;1,1;69,6
"3294";"840000418";"84000";13;85;15,3;15,3
"3295";"840000467";"84000";41;400;10,2;10,2
"3296";"840000467";"84700";29;400;7,2;17,4
"3297";"840000467";"84100";26;400;6,5;23,9
"3298";"840000467";"84500";18;400;4,5;28,4
"3299";"840000467";"84130";16;400;4;32,4
"3300";"840000467";"84150";12;400;3;35,4
"3301";"840000467";"84270";12;400;3;38,4
"3302";"840000467";"84350";12;400;3;41,4
"3303";"840000467";"30130";11;400;2,8;44,2
"3304";"840000467";"30150";11;400;2,8;47
"3305";"840000467";"84200";11;400;2,8;49,8
"3306";"840000483";"84100";15;99;15,2;15,2
"3307";"840001861";"84000";16;72;22,2;22,2
"3308";"850000118";"85000";20;129;15,5;15,5
"3309";"850000118";"85C01";11;129;8,5;24
"3310";"850000142";"85000";31;320;9,7;9,7
"3311";"850000142";"85C01";18;320;5,6;15,3
"3312";"850000142";"85170";15;320;4,7;20
"3313";"850000142";"85190";14;320;4,4;24,4
"3314";"850000142";"85320";14;320;4,4;28,8
"3315";"850000142";"85260";13;320;4,1;32,9
"3316";"850000142";"85300";13;320;4,1;37
"3317";"850000142";"85220";12;320;3,8;40,8
"3318";"850000142";"85110";11;320;3,4;44,2
"3319";"860000025";"86100";31;125;24,8;24,8
"3320";"860000025";"86220";13;125;10,4;35,2
"3321";"860000223";"86000";85;990;8,6;8,6
"3322";"860000223";"86C01";52;990;5,3;13,9
"3323";"860000223";"79000";33;990;3,3;17,2
"3324";"860000223";"86240";28;990;2,8;20
"3325";"860000223";"86800";26;990;2,6;22,6
"3326";"860000223";"86300";25;990;2,5;25,1
"3327";"860000223";"79200";23;990;2,3;27,4
"3328";"860000223";"86190";22;990;2,2;29,6
"3329";"860000223";"86100";21;990;2,1;31,7
"3330";"860000223";"86180";17;990;1,7;33,4
"3331";"860000223";"86580";16;990;1,6;35
"3332";"860000223";"86140";15;990;1,5;36,5
"3333";"860000223";"86600";15;990;1,5;38
"3334";"860000223";"79370";14;990;1,4;39,4
"3335";"860000223";"79400";14;990;1,4;40,8
"3336";"860000223";"86320";14;990;1,4;42,2
"3337";"860000223";"79110";12;990;1,2;43,4
"3338";"860000223";"86210";12;990;1,2;44,6
"3339";"860000223";"86340";12;990;1,2;45,8
"3340";"860000223";"86440";12;990;1,2;47
"3341";"860000223";"86500";12;990;1,2;48,2
"3342";"860000223";"86700";12;990;1,2;49,4
"3343";"860000223";"79270";11;990;1,1;50,5
"3344";"860000223";"86110";11;990;1,1;51,6
"3345";"860000223";"86360";11;990;1,1;52,7
"3346";"860010321";"86000";26;166;15,7;15,7
"3347";"860010321";"86C01";12;166;7,2;22,9
"3348";"870000064";"87000";45;272;16,5;16,5
"3349";"870000064";"36000";13;272;4,8;21,3
"3350";"870000288";"87000";180;1438;12,5;12,5
"3351";"870000288";"23000";39;1438;2,7;15,2
"3352";"870000288";"24C01";39;1438;2,7;17,9
"3353";"870000288";"87C02";34;1438;2,4;20,3
"3354";"870000288";"87220";29;1438;2;22,3
"3355";"870000288";"36000";27;1438;1,9;24,2
"3356";"870000288";"87270";26;1438;1,8;26
"3357";"870000288";"87800";23;1438;1,6;27,6
"3358";"870000288";"87700";21;1438;1,5;29,1
"3359";"870000288";"19100";20;1438;1,4;30,5
"3360";"870000288";"24000";20;1438;1,4;31,9
"3361";"870000288";"87570";19;1438;1,3;33,2
"3362";"870000288";"23300";18;1438;1,3;34,5
"3363";"870000288";"24430";17;1438;1,2;35,7
"3364";"870000288";"24800";17;1438;1,2;36,9
"3365";"870000288";"87350";17;1438;1,2;38,1
"3366";"870000288";"87400";16;1438;1,1;39,2
"3367";"870000288";"87500";16;1438;1,1;40,3
"3368";"870000288";"36130";15;1438;1;41,3
"3369";"870000288";"87510";15;1438;1;42,3
"3370";"870000288";"87C01";15;1438;1;43,3
"3371";"870000288";"87110";14;1438;1;44,3
"3372";"870000288";"87300";14;1438;1;45,3
"3373";"870000288";"87130";13;1438;0,9;46,2
"3374";"870000288";"87260";13;1438;0,9;47,1
"3375";"870000288";"24300";12;1438;0,8;47,9
"3376";"870000288";"87140";12;1438;0,8;48,7
"3377";"870000288";"87520";12;1438;0,8;49,5
"3378";"870000288";"16500";11;1438;0,8;50,3
"3379";"870000288";"19200";11;1438;0,8;51,1
"3380";"870000288";"24110";11;1438;0,8;51,9
"3381";"870000288";"24120";11;1438;0,8;52,7
"3382";"870000288";"36200";11;1438;0,8;53,5
"3383";"870000288";"87230";11;1438;0,8;54,3
"3384";"890000169";"89100";83;903;9,2;9,2
"3385";"890000169";"58000";54;903;6;15,2
"3386";"890000169";"89140";36;903;4;19,2
"3387";"890000169";"77130";33;903;3,7;22,9
"3388";"890000169";"45700";27;903;3;25,9
"3389";"890000169";"89500";26;903;2,9;28,8
"3390";"890000169";"89C04";26;903;2,9;31,7
"3391";"890000169";"89400";25;903;2,8;34,5
"3392";"890000169";"45200";24;903;2,7;37,2
"3393";"890000169";"89340";24;903;2,7;39,9
"3394";"890000169";"58160";15;903;1,7;41,6
"3395";"890000169";"45120";14;903;1,6;43,2
"3396";"890000169";"58600";14;903;1,6;44,8
"3397";"890000169";"45320";12;903;1,3;46,1
"3398";"890000169";"89150";12;903;1,3;47,4
"3399";"890000169";"45230";11;903;1,2;48,6
"3400";"890000169";"77370";11;903;1,2;49,8
"3401";"890000169";"77940";11;903;1,2;51
"3402";"890000169";"89300";11;903;1,2;52,2
"3403";"890002389";"89C04";21;118;17,8;17,8
"3404";"890975527";"89C04";28;129;21,7;21,7
"3405";"890975550";"89100";91;801;11,4;11,4
"3406";"890975550";"45200";36;801;4,5;15,9
"3407";"890975550";"45700";31;801;3,9;19,8
"3408";"890975550";"45120";27;801;3,4;23,2
"3409";"890975550";"45210";26;801;3,2;26,4
"3410";"890975550";"10400";25;801;3,1;29,5
"3411";"890975550";"77130";25;801;3,1;32,6
"3412";"890975550";"77160";23;801;2,9;35,5
"3413";"890975550";"89140";22;801;2,7;38,2
"3414";"890975550";"89400";21;801;2,6;40,8
"3415";"890975550";"89500";21;801;2,6;43,4
"3416";"890975550";"89300";18;801;2,2;45,6
"3417";"890975550";"89340";18;801;2,2;47,8
"3418";"890975550";"89150";17;801;2,1;49,9
"3419";"890975550";"45220";16;801;2;51,9
"3420";"890975550";"89330";15;801;1,9;53,8
"3421";"890975550";"77480";14;801;1,7;55,5
"3422";"890975550";"89190";14;801;1,7;57,2
"3423";"890975550";"89C04";14;801;1,7;58,9
"3424";"890975550";"45230";13;801;1,6;60,5
"3425";"890975550";"77520";11;801;1,4;61,9
"3426";"900000035";"25200";17;157;10,8;10,8
"3427";"900000035";"90000";15;157;9,6;20,4
"3428";"900000035";"25700";13;157;8,3;28,7
"3429";"900000035";"90300";11;157;7;35,7
"3430";"900003039";"90000";71;635;11,2;11,2
"3431";"900003039";"25200";63;635;9,9;21,1
"3432";"900003039";"70400";42;635;6,6;27,7
"3433";"900003039";"25400";29;635;4,6;32,3
"3434";"900003039";"90C03";26;635;4,1;36,4
"3435";"900003039";"70200";25;635;3,9;40,3
"3436";"900003039";"25700";23;635;3,6;43,9
"3437";"900003039";"90300";21;635;3,3;47,2
"3438";"900003039";"90400";21;635;3,3;50,5
"3439";"900003039";"25310";18;635;2,8;53,3
"3440";"900003039";"25600";18;635;2,8;56,1
"3441";"900003039";"25420";16;635;2,5;58,6
"3442";"900003039";"25260";13;635;2;60,6
"3443";"900003039";"70290";13;635;2;62,6
"3444";"900003039";"90500";13;635;2;64,6
"3445";"900003039";"25250";12;635;1,9;66,5
"3446";"900003039";"25C01";12;635;1,9;68,4
"3447";"900003039";"25490";11;635;1,7;70,1
"3448";"900003039";"70300";11;635;1,7;71,8
"3449";"910000272";"91150";14;101;13,9;13,9
"3450";"910000306";"91940";18;147;12,2;12,2
"3451";"910020254";"91100";34;256;13,3;13,3
"3452";"910020254";"91C06";23;256;9;22,3
"3453";"910020254";"91350";12;256;4,7;27
"3454";"910300011";"91290";17;212;8;8
"3455";"910300011";"91150";13;212;6,1;14,1
"3456";"910300011";"91180";11;212;5,2;19,3
"3457";"910300011";"91220";11;212;5,2;24,5
"3458";"910300144";"91C06";143;952;15;15
"3459";"910300144";"91100";135;952;14,2;29,2
"3460";"910300144";"91130";41;952;4,3;33,5
"3461";"910300144";"91540";31;952;3,3;36,8
"3462";"910300144";"91070";22;952;2,3;39,1
"3463";"910300144";"91170";22;952;2,3;41,4
"3464";"910300144";"91220";22;952;2,3;43,7
"3465";"910300144";"91590";22;952;2,3;46
