codeInsee;codePostal;longitude;latitude;nomCommune
59519;59226;50,49242822;3,352558403;RUMEGIES
59520;59281;50,13046217;3,228482317;RUMILLY-EN-CAMBRESIS
59521;59554;50,19927602;3,179335076;SAILLY-LEZ-CAMBRAI
59522;59390;50,64604329;3,227622438;SAILLY-LEZ-LANNOY
59523;59262;50,58773321;3,163421657;SAINGHIN-EN-MELANTOIS
59524;59184;50,55833599;2,897402552;SAINGHIN-EN-WEPPES
59525;59177;50,08547941;4,032230704;SAINS-DU-NORD
59526;59230;50,4401001;3,44460708;SAINT-AMAND-LES-EAUX
59527;59350;50,6597693;3,046093879;SAINT-ANDRE-LEZ-LILLE
59528;59188;50,20761479;3,417412944;SAINT-AUBERT
59529;59440;50,17096426;3,91201093;SAINT-AUBIN
59530;59163;50,45131789;3,649793294;SAINT-AYBERT
59531;59360;50,07600319;3,531878903;SAINT-BENIN
59532;59820;50,96705261;2,156688182;SAINT-GEORGES-SUR-L'AA
59533;59292;50,18128121;3,416891274;SAINT-HILAIRE-LEZ-CAMBRAI
59534;59440;50,13668702;3,900047135;SAINT-HILAIRE-SUR-HELPE
59535;59270;50,7684242;2,721848216;SAINT-JANS-CAPPEL
59536;59670;50,78020801;2,515896366;SAINTE-MARIE-CAPPEL
59537;59213;50,24014648;3,517379919;SAINT-MARTIN-SUR-ECAILLON
59538;59143;50,8126413;2,241356574;SAINT-MOMELIN
59539;59630;50,89506942;2,190256855;SAINT-PIERRE-BROUCK
59541;59730;50,19351532;3,475066744;SAINT-PYTHON
59542;59620;50,17998355;3,878873822;SAINT-REMY-CHAUSSEE
59543;59330;50,22808429;3,901738128;SAINT-REMY-DU-NORD
59544;59880;50,37501725;3,566424189;SAINT-SAULVE
59545;59360;50,05312181;3,515855253;SAINT-SOUPLET
59546;59114;50,77570553;2,550120812;SAINT-SYLVESTRE-CAPPEL
59547;59188;50,19442715;3,435093126;SAINT-VAAST-EN-CAMBRESIS
59548;59570;50,30090469;3,747756119;SAINT-WAAST
59549;59218;50,208254;3,596232868;SALESCHES
59550;59496;50,53583957;2,836922473;SALOME
59551;59310;50,47725456;3,332481638;SAMEON
59552;59268;50,21444986;3,191309628;SANCOURT
59553;59211;50,59098791;2,96114422;SANTES
59554;59230;50,44672977;3,330125363;SARS-ET-ROSIERES
59555;59216;50,16165148;4,043794356;SARS-POTERIES
59556;59145;50,17903848;3,798506876;SASSEGNIES
59557;59990;50,33508026;3,580041676;SAULTAIN
59558;59227;50,24252965;3,439390745;SAULZOIR
59559;59990;50,34412686;3,645259794;SEBOURG
59560;59113;50,54629141;3,034404104;SECLIN
59562;59440;50,10498392;3,988542387;SEMERIES
59563;59440;50,16396373;3,967920993;SEMOUSIES
59564;59174;50,34862999;3,474555073;LA SENTINELLE
59565;59269;50,27725515;3,560802138;SEPMERIES
59566;59320;50,62481885;2,982543008;SEQUEDIN
59567;59400;50,12661321;3,277255493;SERANVILLERS-FORENVILLE
59568;59173;50,70835276;2,451936574;SERCUS
59569;59450;50,36775126;3,120712972;SIN-LE-NOBLE
59570;59380;50,93586553;2,424177434;SOCX
59571;59730;50,17178461;3,519765479;SOLESMES
59572;59740;50,17222469;4,096303178;SOLRE-LE-CHATEAU
59573;59740;50,20292004;4,073200783;SOLRINNES
59574;59490;50,35980097;3,275197042;SOMAIN
59575;59213;50,2674479;3,495846857;SOMMAING
59576;59380;50,97514058;2,313600588;SPYCKER
59577;59190;50,75225938;2,448706702;STAPLE
59578;59189;50,67743888;2,488122392;STEENBECQUE
59579;59380;50,95319399;2,372223987;STEENE
59580;59114;50,82143406;2,585566425;STEENVOORDE
59581;59181;50,6864176;2,769337145;STEENWERCK
59582;59270;50,72371367;2,61971859;STRAZEELE
59583;59550;50,14559124;3,811521194;TAISNIERES-EN-THIERACHE
59584;59570;50,32154756;3,851192162;TAISNIERES-SUR-HON
59585;59175;50,57063031;3,059396946;TEMPLEMARS
59586;59242;50,53275346;3,173442142;TEMPLEUVE
59587;59114;50,79763108;2,555186664;TERDEGHEM
59588;59229;51,01586527;2,452783681;TETEGHEM
59589;59224;50,29780156;3,438983835;THIANT
59590;59189;50,65090782;2,475777769;THIENNES
59591;59163;50,44595984;3,627687563;THIVENCELLE
59592;59239;50,47292822;3,063600158;THUMERIES
59593;59141;50,22576506;3,281097047;THUN-L'EVEQUE
59594;59158;50,48470981;3,448355229;THUN-SAINT-AMAND
59595;59141;50,21848222;3,30304021;THUN-SAINT-MARTIN
59596;59870;50,42517801;3,322765151;TILLOY-LEZ-MARCHIENNES
59597;59554;50,20109488;3,21429537;TILLOY-LEZ-CAMBRAI
59598;59390;50,66095406;3,233309648;TOUFFLERS
59599;59200;50,72544189;3,158827572;TOURCOING
59600;59551;50,50416294;3,085060881;TOURMIGNIES
59601;59132;50,07551553;4,121723019;TRELON
59602;59152;50,61729329;3,189348923;TRESSIN
59603;59125;50,33056703;3,486453051;TRITH-SAINT-LEGER
59604;59980;50,10232513;3,473036446;TROISVILLES
59605;59229;51,02397508;2,492468898;UXEM
59606;59300;50,35886662;3,515676648;VALENCIENNES
59607;59218;50,17807713;3,578023774;VENDEGIES-AU-BOIS
59608;59213;50,26006676;3,507919488;VENDEGIES-SUR-ECAILLON
59609;59175;50,57315508;3,080641493;VENDEVILLE
59610;59227;50,26613901;3,463204785;VERCHAIN-MAUGRE
59611;59237;50,682081;3,000588376;VERLINGHEM
59612;59730;50,21240286;3,522687544;VERTAIN
59613;59970;50,41446574;3,607830412;VICQ
59614;59271;50,15711252;3,456210536;VIESLY
59615;59232;50,69325047;2,620689171;VIEUX-BERQUIN
59616;59690;50,47356387;3,566067346;VIEUX-CONDE
59617;59138;50,2599764;3,871059083;VIEUX-MESNIL
59618;59600;50,32136114;4,046368886;VIEUX-RENG
59619;59530;50,24785517;3,680601591;VILLEREAU
59620;59234;50,30207211;3,175874112;VILLERS-AU-TERTRE
59622;59188;50,2264213;3,39435479;VILLERS-EN-CAUCHIES
59623;59297;50,03599728;3,152578551;VILLERS-GUISLAIN
59624;59142;50,0297721;3,291935213;VILLERS-OUTREAUX
59625;59231;50,07893454;3,136595906;VILLERS-PLOUICH
59626;59530;50,28895164;3,615165244;VILLERS-POL
59627;59600;50,33983106;4,0133923;VILLERS-SIRE-NICOLE
59628;59470;50,83993369;2,298750134;VOLCKERINCKHOVE
59629;59870;50,39394099;3,232172774;VRED
59630;59261;50,48372576;3,030287582;WAHAGNIES
59631;59127;50,07334478;3,339003821;WALINCOURT-SELVIGNY
59632;59135;50,38084612;3,393136107;WALLERS
59633;59132;50,06135448;4,167180083;WALLERS-EN-FAGNE
59634;59190;50,72784571;2,482493975;WALLON-CAPPEL
59635;59400;50,12834124;3,308971197;WAMBAIX
59636;59118;50,69570546;3,047315948;WAMBRECHIES
59637;59870;50,3972963;3,323671361;WANDIGNIES-HAMAGE
59638;59830;50,57097547;3,270074987;WANNEHAIN
59639;59144;50,3079421;3,658664074;WARGNIES-LE-GRAND
59640;59144;50,29862466;3,683442567;WARGNIES-LE-PETIT
59641;59380;50,97707746;2,503313271;WARHEM
59642;59870;50,40932687;3,324339064;WARLAING
59643;59560;50,74531053;2,967040127;WARNETON
59645;59252;50,26995;3,253795187;WASNES-AU-BAC
59646;59290;50,67509848;3,128580171;WASQUEHAL
59647;59143;50,83380419;2,225886518;WATTEN
59648;59139;50,58649282;3,041938036;WATTIGNIES
59649;59680;50,20035444;4,002356768;WATTIGNIES-LA-VICTOIRE
59650;59150;50,70563673;3,216282211;WATTRELOS
59651;59220;50,33388316;3,421911621;WAVRECHAIN-SOUS-DENAIN
59652;59111;50,27078778;3,282125358;WAVRECHAIN-SOUS-FAULX
59653;59136;50,5726224;2,933372268;WAVRIN
59654;59119;50,38421863;3,111884761;WAZIERS
59655;59670;50,81527748;2,441433938;WEMAERS-CAPPEL
59656;59117;50,76204614;3,05089776;WERVICQ-SUD
59657;59380;50,92541005;2,508782688;WEST-CAPPEL
59658;59134;50,56941951;2,868589741;WICRES
59659;59212;50,01180448;4,006573651;WIGNEHIES
59660;59780;50,63060743;3,22916997;WILLEMS
59661;59740;50,12127289;4,105014512;WILLIES
59662;59670;50,85032609;2,563730097;WINNEZEELE
59663;59470;50,87785573;2,478605171;WORMHOUT
59664;59143;50,82843249;2,253134396;WULVERDINGHE
59665;59380;50,91116793;2,487358931;WYLDER
59666;59470;50,88330521;2,384587094;ZEGERSCAPPEL
59667;59670;50,83219324;2,45895299;ZERMEZEELE
59668;59123;51,06377209;2,487632799;ZUYDCOOTE
59669;59670;50,79182407;2,423301628;ZUYTPEENE
59670;59272;50,54404898;2,915578098;DON
60001;60220;49,69305466;1,769243745;ABANCOURT
60002;60430;49,36119927;2,155090338;ABBECOURT
60003;60480;49,52010684;2,166365364;ABBEVILLE-SAINT-LUCIEN
60004;60690;49,55622116;1,971857664;ACHY
60005;60620;49,10877712;2,955092797;ACY-EN-MULTIEN
60006;60700;49,31830422;2,589018097;LES AGEUX
60007;60600;49,39618362;2,382545892;AGNETZ
60008;60600;49,42225141;2,418143126;AIRION
60009;60000;49,39653435;2,118834425;ALLONNE
60010;60110;49,20710012;2,120578804;AMBLAINVILLE
60011;60310;49,64140812;2,833950918;AMY
60012;60570;49,25757318;2,168349978;ANDEVILLE
60013;60940;49,31489196;2,502518886;ANGICOURT
60014;60130;49,48895213;2,499711842;ANGIVILLERS
60015;60250;49,33446897;2,328462181;ANGY
60016;60250;49,35020475;2,364317288;ANSACQ
60017;60120;49,56729783;2,38642389;ANSAUVILLERS
60018;60540;49,23051725;2,206139104;ANSERVILLE
60019;60162;49,5004605;2,733854309;ANTHEUIL-PORTES
60020;60620;49,15506689;2,988068561;ANTILLY
60021;60400;49,58242447;3,12116123;APPILLY
60022;60300;49,22864525;2,513578989;APREMONT
60023;60880;49,3708331;2,764009494;ARMANCOURT
60024;60190;49,40560869;2,689584389;ARSY
60025;60350;49,42572692;3,044047027;ATTICHY
60026;60360;49,57396246;2,119473993;AUCHY-LA-MONTAGNE
60027;60800;49,21249522;2,813195869;AUGER-SAINT-VINCENT
60028;60300;49,23300471;2,552627104;AUMONT-EN-HALATTE
60029;60390;49,37027146;1,995548698;AUNEUIL
60030;60390;49,34502501;2,092388724;AUTEUIL
60031;60890;49,17928887;3,063496027;AUTHEUIL-EN-VALOIS
60032;60350;49,44919419;3,127225545;AUTRECHES
60033;60300;49,18391575;2,527677354;AVILLY-SAINT-LEONARD
60034;60130;49,44491207;2,423803386;AVRECHY
60035;60310;49,64960552;2,864032334;AVRICOURT
60036;60190;49,38907708;2,577027996;AVRIGNY
60037;60400;49,58200966;3,091305941;BABOEUF
60038;60240;49,286921;1,968256652;BACHIVILLERS
60039;60120;49,6218428;2,38266949;BACOUEL
60040;60190;49,42062142;2,583763252;BAILLEUL-LE-SOC
60041;60930;49,38515759;2,230333474;BAILLEUL-SUR-THERAIN
60042;60140;49,34926897;2,466203862;BAILLEVAL
60043;60170;49,49945612;2,982402584;BAILLY
60044;60250;49,29738786;2,321319733;BALAGNY-SUR-THERAIN
60045;60810;49,22226849;2,673308609;BARBERY
60046;60620;49,17760385;2,958179322;BARGNY
60047;60300;49,17545229;2,73481439;BARON
60048;60113;49,45592719;2,755175064;BAUGY
60048;60190;49,45592719;2,755175064;BAUGY
60049;60380;49,54988495;1,739434812;BAZANCOURT
60050;60700;49,3431574;2,622995915;BAZICOURT
60051;60210;49,67886022;2,059269159;BEAUDEDUIT
60052;60640;49,63720673;3,099866575;BEAUGIES-SOUS-BOIS
60053;60310;49,66534596;2,911646618;BEAULIEU-LES-FONTAINES
60054;60390;49,32549129;2,00355965;BEAUMONT-LES-NONAINS
60055;60400;49,60659808;2,975320621;BEAURAINS-LES-NOYON
60056;60700;49,29168865;2,569512308;BEAUREPAIRE
60057;60000;49,43655233;2,086161237;BEAUVAIS
60058;60120;49,60580998;2,330195317;BEAUVOIR
60059;60400;49,59803896;3,064105559;BEHERICOURT
60060;60540;49,18815618;2,215219675;BELLE-EGLISE
60061;60490;49,53529297;2,652851006;BELLOY
60062;60640;49,67858711;3,083717739;BERLANCOURT
60063;60390;49,35786878;2,058268839;BERNEUIL-EN-BRAY
60064;60350;49,42180757;3,000100787;BERNEUIL-SUR-AISNE
60065;60370;49,34518331;2,222910353;BERTHECOURT
60066;60129;49,27923265;2,875660487;BETHANCOURT-EN-VALOIS
60067;60320;49,28757955;2,812008154;BETHISY-SAINT-MARTIN
60068;60320;49,30761858;2,80360802;BETHISY-SAINT-PIERRE
60069;60620;49,15592416;2,942907156;BETZ
60070;60280;49,44779208;2,825140331;BIENVILLE
60071;60490;49,57707778;2,738995308;BIERMONT
60072;60350;49,4145786;3,078078035;BITRY
60073;60650;49,45579511;1,863033682;BLACOURT
60074;60460;49,22809441;2,344512914;BLAINCOURT-LES-PRECY
60075;60120;49,66250122;2,189539503;BLANCFOSSE
60076;60220;49,67134262;1,763392667;BLARGIES
60077;60860;49,56082392;2,060498722;BLICOURT
60078;60190;49,38480963;2,619368036;BLINCOURT
60079;60440;49,16596245;2,882262345;BOISSY-FRESNOY
60080;60240;49,27885879;1,941177006;BOISSY-LE-BOIS
60081;60510;49,47277814;2,149908421;BONLIER
60082;60120;49,68084266;2,242435416;BONNEUIL-LES-EAUX
60083;60123;49,2800249;2,981301037;BONNEUIL-EN-VALOIS
60084;60112;49,50807473;1,956708804;BONNIERES
60085;60120;49,58550679;2,352061215;BONVILLERS
60086;60820;49,17497948;2,351956703;BORAN-SUR-OISE
60087;60300;49,18861468;2,671972925;BOREST
60088;60540;49,19185323;2,184850909;BORNEL
60089;60240;49,21659927;1,870670102;BOUBIERS
60090;60240;49,17349006;1,900340788;BOUCONVILLERS
60091;60620;49,11769192;2,911775381;BOUILLANCY
60092;60620;49,13048088;3,009902728;BOULLARRE
60093;60490;49,60803024;2,700978636;BOULOGNE-LA-GRASSE
60094;60141;49,19831513;3,046683037;BOURSONNE
60095;60240;49,24241451;1,737107935;BOURY-EN-VEXIN
60096;60220;49,63846221;1,753291524;BOUTAVENT
60097;60590;49,3205573;1,870261324;BOUTENCOURT
60098;60220;49,65143057;1,75717053;BOUVRESSE
60099;60113;49,47610424;2,774027608;BRAISNES-SUR-ARONDE
60100;60810;49,25188068;2,678774027;BRASSEUSE
60101;60440;49,08957856;2,874139517;BREGY
60102;60870;49,30689345;2,549963057;BRENOUILLE
60103;60510;49,41356034;2,250081122;BRESLES
60104;60120;49,63404253;2,291834035;BRETEUIL
60105;60400;49,55968914;3,116579531;BRETIGNY
60106;60840;49,37800239;2,456430968;BREUIL-LE-SEC
60107;60600;49,36196279;2,425495204;BREUIL-LE-VERT
60108;60210;49,64133357;1,917169797;BRIOT
60109;60210;49,64550798;1,888224809;BROMBOS
60110;60220;49,66266031;1,835613151;BROQUIERS
60111;60120;49,6277624;2,453638924;BROYES
60112;60130;49,55556618;2,453769627;BRUNVILLERS-LA-MOTTE
60113;60480;49,52479484;2,316610598;BUCAMPS
60114;60380;49,53419809;1,815311798;BUICOURT
60115;60130;49,45695377;2,335188754;BULLES
60116;60250;49,31285422;2,358652506;BURY
60117;60400;49,6314236;2,980566815;BUSSY
60118;60400;49,52012136;3,064544865;CAISNES
60119;60170;49,50620921;2,898071345;CAMBRONNE-LES-RIBECOURT
60120;60290;49,32596117;2,401154868;CAMBRONNE-LES-CLERMONT
60121;60640;49,64957929;2,960706699;CAMPAGNE
60122;60220;49,61403517;1,754976773;CAMPEAUX
60123;60480;49,5638031;2,326963312;CAMPREMY
60124;60310;49,62855667;2,887803505;CANDOR
60125;60680;49,38908029;2,699659269;CANLY
60126;60310;49,54836511;2,896222718;CANNECTANCOURT
60127;60310;49,60255118;2,800983407;CANNY-SUR-MATZ
60128;60220;49,60808223;1,717717607;CANNY-SUR-THERAIN
60129;60170;49,51915228;3,022340539;CARLEPONT
60130;60840;49,37915434;2,518006772;CATENOY
60131;60360;49,64941747;2,1054555;CATHEUX
60132;60640;49,63489365;2,9419257;CATIGNY
60133;60130;49,52687549;2,378433747;CATILLON-FUMECHON
60134;60290;49,31343552;2,430262815;CAUFFRY
60135;60730;49,30264596;2,240026922;CAUVIGNY
60136;60210;49,65754451;1,985085884;CEMPUIS
60137;60190;49,44263557;2,539292024;CERNOY
60138;60300;49,22582104;2,619187649;CHAMANT
60139;60230;49,17181037;2,246570197;CHAMBLY
60140;60240;49,26011583;1,810728654;CHAMBORS
60141;60500;49,17626417;2,481034819;CHANTILLY
60142;60520;49,12129174;2,526593907;LA CHAPELLE-EN-SERVAL
60143;60240;49,27299793;1,881826089;CHAUMONT-EN-VEXIN
60144;60240;49,18724739;1,991856345;CHAVENCON
60145;60350;49,34666628;3,039517799;CHELLES
60146;60120;49,60484075;2,380642623;CHEPOIX
60147;60150;49,51676066;2,851230343;CHEVINCOURT
60148;60440;49,11889204;2,858521136;CHEVREVILLE
60149;60710;49,34610747;2,679681988;CHEVRIERES
60150;60138;49,53031428;2,971006688;CHIRY-OURSCAMP
60151;60750;49,44208983;2,895672703;CHOISY-AU-BAC
60152;60190;49,37759417;2,597268782;CHOISY-LA-VICTOIRE
60153;60360;49,64981528;2,074882981;CHOQUEUSE-LES-BENARDS
60154;60940;49,32435923;2,533542914;CINQUEUX
60155;60660;49,26267853;2,337363875;CIRES-LES-MELLO
60156;60280;49,44129867;2,84539914;CLAIROIX
60157;60600;49,3777169;2,408917092;CLERMONT
60158;60420;49,555423;2,551088116;COIVREL
60159;60200;49,39906015;2,853172494;COMPIEGNE
60160;60490;49,60731683;2,736309661;CONCHY-LES-POTS
60161;60360;49,65344712;2,054145993;CONTEVILLE
60162;60110;49,27725324;2,110612987;CORBEIL-CERF
60163;60120;49,64244407;2,196616849;CORMEILLES
60164;60850;49,40065264;1,832219102;LE COUDRAY-SAINT-GERMER
60165;60790;49,30914874;2,124287416;LE COUDRAY-SUR-THELLE
60166;60150;49,45817843;2,800011302;COUDUN
60167;60350;49,40053869;3,028376907;COULOISY
60168;60420;49,56963804;2,625945912;COURCELLES-EPAYELLES
60169;60240;49,25942495;1,736150753;COURCELLES-LES-GISORS
60170;60300;49,20652567;2,544398367;COURTEUIL
60171;60350;49,3852026;3,085101069;COURTIEUX
60172;60580;49,1449874;2,470458568;COYE-LA-FORET
60173;60660;49,24894997;2,395732918;CRAMOISY
60174;60310;49,64045712;2,807228975;CRAPEAUMESNIL
60175;60100;49,25334871;2,484726694;CREIL
60176;60800;49,23601309;2,896931821;CREPY-EN-VALOIS
60177;60190;49,44823822;2,567933685;CRESSONSACQ
60178;60360;49,61253888;2,084890208;CREVECOEUR-LE-GRAND
60179;60420;49,57401158;2,498862039;CREVECOEUR-LE-PETIT
60180;60112;49,52597296;1,925766809;CRILLON
60181;60400;49,62307087;3,024207938;CRISOLLES
60182;60120;49,62089253;2,188690088;LE CROCQ
60183;60120;49,69035355;2,172121279;CROISSY-SUR-CELLE
60184;60350;49,37721072;3,035758476;CROUTOY
60185;60530;49,20993858;2,320076983;CROUY-EN-THELLE
60186;60130;49,4481412;2,471717857;CUIGNIERES
60187;60850;49,43233416;1,835072666;CUIGY-EN-BRAY
60188;60350;49,38597027;2,999763025;CUISE-LA-MOTTE
60189;60400;49,53420458;3,102720387;CUTS
60190;60620;49,17400678;2,998077926;CUVERGNON
60191;60490;49,54868988;2,700823213;CUVILLY
60192;60310;49,58554093;2,909690703;CUY
60193;60210;49,70129468;1,922807136;DAMERAUCOURT
60194;60210;49,69919052;1,980936169;DARGIES
60195;60240;49,23965983;1,832417737;DELINCOURT
60196;60790;49,29425354;2,111111747;LE DELUGE
60197;60530;49,24113225;2,240306272;DIEUDONNE
60198;60310;49,59093511;2,878564465;DIVES
60199;60360;49,62853057;2,164655102;DOMELIERS
60200;60420;49,59912482;2,557034316;DOMFRONT
60201;60420;49,59273701;2,53422055;DOMPIERRE
60203;60800;49,23227417;2,84879454;DUVY
60204;60310;49,64737102;2,91673972;ECUVILLY
60205;60210;49,69318937;1,895352277;ELENCOURT
60206;60157;49,53179017;2,828858306;ELINCOURT-SAINTE-MARGUERITE
60207;60123;49,2797702;3,024637288;EMEVILLE
60208;60590;49,30467194;1,844549604;ENENCOURT-LEAGE
60209;60240;49,29555605;1,918175783;ENENCOURT-LE-SEC
60210;60190;49,40029299;2,550149148;EPINEUSE
60211;60590;49,31202385;1,78713221;ERAGNY-SUR-EPTE
60212;60530;49,23351963;2,308514125;ERCUIS
60213;60950;49,12567253;2,696424087;ERMENONVILLE
60214;60380;49,59306908;1,795028019;ERNEMONT-BOUTAVENT
60215;60600;49,41364512;2,456447125;ERQUERY
60216;60130;49,45961269;2,489474522;ERQUINVILLERS
60217;60380;49,55657111;1,805716204;ESCAMES
60218;60110;49,23155943;2,174547337;ESCHES
60219;60220;49,74443516;1,803131126;ESCLES-SAINT-PIERRE
60220;60650;49,42412913;1,865548957;ESPAUBOURG
60221;60120;49,65509755;2,269064432;ESQUENNOY
60222;60510;49,48021225;2,281191015;ESSUILES
60223;60190;49,42634421;2,62953613;ESTREES-SAINT-DENIS
60224;60620;49,12766764;2,980174172;ETAVIGNY
60225;60600;49,42810672;2,370198233;ETOUY
60226;60330;49,08754981;2,708981941;EVE
60227;60310;49,57040167;2,916276483;EVRICOURT
60228;60240;49,24951164;1,944671913;FAY-LES-ETANGS
60229;60680;49,37229151;2,696917266;LE FAYEL
60230;60510;49,44902758;2,251283324;LE FAY-SAINT-QUENTIN
60231;60800;49,26098185;2,914590373;FEIGNEUX
60232;60420;49,58909366;2,513153984;FERRIERES
60233;60960;49,64981513;1,849936189;FEUQUIERES
60234;60600;49,39939727;2,42910333;FITZ-JAMES
60235;60590;49,34603089;1,828861532;FLAVACOURT
60236;60640;49,68515558;3,04755415;FLAVY-LE-MELDEUX
60237;60120;49,65894452;2,230979796;FLECHY
60238;60700;49,26233612;2,592583495;FLEURINES
60239;60240;49,24561514;1,966843073;FLEURY
60240;60360;49,66365811;2,148974347;FONTAINE-BONNELEAU
60241;60300;49,15470738;2,660511259;FONTAINE-CHAALIS
60242;60690;49,59862197;1,954331992;FONTAINE-LAVAGANNE
60243;60480;49,50407542;2,14696787;FONTAINE-SAINT-LUCIEN
60244;60380;49,56830004;1,766022315;FONTENAY-TORCY
60245;60220;49,64929864;1,728013917;FORMERIE
60246;60540;49,21481043;2,184508679;FOSSEUSE
60247;60190;49,42698789;2,540539264;FOUILLEUSE
60248;60220;49,73127226;1,818197496;FOUILLOY
60249;60250;49,27692301;2,313802362;FOULANGUES
60250;60000;49,46528258;2,030111835;FOUQUENIES
60251;60510;49,45903276;2,214135215;FOUQUEROLLES
60252;60130;49,46394914;2,381607691;FOURNIVAL
60253;60480;49,58985661;2,148673755;FRANCASTEL
60254;60190;49,44712561;2,667339239;FRANCIERES
60255;60640;49,67432034;3,004639171;FRENICHES
60256;60240;49,28793957;2,010836751;FRESNEAUX-MONTCHEVREUIL
60257;60240;49,25091134;1,989123916;FRESNE-LEGUILLON
60258;60310;49,62285614;2,809100702;FRESNIERES
60259;60530;49,19909737;2,262185583;FRESNOY-EN-THELLE
60260;60127;49,27815224;2,927002275;FRESNOY-LA-RIVIERE
60261;60800;49,21270338;2,762830651;FRESNOY-LE-LUAT
60262;60420;49,59629219;2,608333231;LE FRESTOY-VAUX
60263;60640;49,66181499;2,973149542;FRETOY-LE-CHATEAU
60264;60000;49,3813474;2,083605843;FROCOURT
60265;60480;49,56577118;2,214709863;FROISSY
60267;60360;49,62511887;2,112313788;LE GALLET
60268;60120;49,57386215;2,419243893;GANNES
60269;60210;49,61816453;1,960290404;GAUDECHART
60270;60400;49,61165175;2,995499594;GENVRY
60271;60380;49,53856536;1,842249489;GERBEROY
60272;60129;49,3007931;2,890264579;GILOCOURT
60273;60150;49,47370377;2,824767122;GIRAUMONT
60274;60129;49,27306884;2,840051592;GLAIGNES
60275;60650;49,4954037;1,900882404;GLATIGNY
60276;60420;49,58201265;2,54731751;GODENVILLERS
60277;60000;49,42493647;2,033167384;GOINCOURT
60278;60640;49,70329971;3,068745679;GOLANCOURT
60279;60117;49,22014156;2,948648043;GONDREVILLE
60280;60220;49,72648333;1,779003093;GOURCHELLES
60281;60190;49,50067978;2,691444888;GOURNAY-SUR-ARONDE
60282;60270;49,18958163;2,42026325;GOUVIEUX
60283;60120;49,69538409;2,217139812;GOUY-LES-GROSEILLERS
60284;60680;49,37624882;2,659405436;GRANDFRESNOY
60285;60190;49,46416499;2,605525518;GRANDVILLERS-AUX-BOIS
60286;60210;49,66601636;1,934923926;GRANDVILLIERS
60287;60400;49,61257998;3,078766472;GRANDRU
60288;60380;49,55913179;1,906159948;GREMEVILLERS
60289;60210;49,63372278;1,978820872;GREZ
60290;60480;49,48688545;2,128658235;GUIGNECOURT
60291;60640;49,65838475;3,055021927;GUISCARD
60292;60310;49,57034015;2,80143019;GURY
60293;60240;49,188836;1,853200825;HADANCOURT-LE-HAUT-CLOCHER
60294;60490;49,5909804;2,681899676;HAINVILLERS
60295;60210;49,64986142;1,936692167;HALLOY
60296;60650;49,50877528;1,808403562;HANNACHES
60297;60210;49,64532588;2,012035366;LE HAMEL
60298;60650;49,50900352;1,880998838;HANVOILE
60299;60120;49,619043;2,224713923;HARDIVILLERS
60300;60240;49,31082677;1,93520324;HARDIVILLERS-EN-VEXIN
60301;60112;49,50619356;1,93107451;HAUCOURT
60302;60510;49,48694398;2,241341682;HAUDIVILLERS
60303;60210;49,62776298;1,869811296;HAUTBOS
60304;60690;49,58284408;2,006674976;HAUTE-EPINE
60305;60350;49,36392882;3,062653638;HAUTEFONTAINE
60306;60380;49,52380379;1,77954562;HECOURT
60307;60250;49,33308671;2,269636801;HEILLES
60308;60190;49,47183674;2,672757977;HEMEVILLERS
60309;60119;49,21003134;2,055974431;HENONVILLE
60310;60112;49,48341418;2,002979142;HERCHIES
60311;60120;49,59816212;2,422095572;LA HERELLE
60312;60380;49,58666391;1,763549745;HERICOURT-SUR-THERAIN
60313;60370;49,35907366;2,256014076;HERMES
60314;60360;49,6318309;2,04103131;HETOMESNIL
60315;60650;49,47233049;1,910217676;HODENC-EN-BRAY
60316;60430;49,3361614;2,141766392;HODENC-L'EVEQUE
60317;60250;49,34493329;2,307857254;HONDAINVILLE
60318;60710;49,33753705;2,648023077;HOUDANCOURT
60319;60390;49,35411637;1,948248987;LA HOUSSOYE
60320;60141;49,20033148;3,018811119;IVORS
60321;60173;49,23207798;2,0296688;IVRY-LE-TEMPLE
60322;60240;49,30218189;1,873485672;JAMERICOURT
60323;60150;49,45394623;2,858828918;JANVILLE
60324;60350;49,38812833;3,0594833;JAULZY
60325;60880;49,39590685;2,766787624;JAUX
60326;60680;49,39938432;2,734359954;JONQUIERES
60327;60240;49,32232674;1,960680661;JOUY-SOUS-THELLE
60328;60112;49,52399409;2,090771153;JUVIGNIES
60329;60310;49,57515956;2,763046393;LABERLIERE
60330;60570;49,28705817;2,15238634;LABOISSIERE-EN-THELLE
60331;60590;49,35407816;1,898320237;LABOSSE
60332;60140;49,35272723;2,507695684;LABRUYERE
60333;60650;49,44703043;1,921812556;LACHAPELLE-AUX-POTS
60334;60730;49,26871378;2,236120565;LACHAPELLE-SAINT-PIERRE
60335;60380;49,54158534;1,875910104;LACHAPELLE-SOUS-GERBEROY
60336;60480;49,56224122;2,17627774;LACHAUSSEE-DU-BOIS-D'ECU
60337;60190;49,43436804;2,746853182;LACHELLE
60338;60610;49,35505518;2,79513678;LACROIX-SAINT-OUEN
60339;60510;49,49445106;2,211599322;LAFRAYE
60340;60310;49,61042573;2,914706793;LAGNY
60341;60330;49,07811685;2,748798948;LAGNY-LE-SEC
60342;60290;49,29736044;2,434930254;LAIGNEVILLE
60343;60590;49,3890399;1,78480095;LALANDE-EN-SON
60344;60850;49,38718744;1,872157425;LALANDELLE
