"finessGeoDP","annee","mois","n"
"590000337",2024,2,2
"590000337",2024,3,4
"590000337",2024,4,6
"590000337",2024,5,1
"590000337",2024,6,5
"590000337",2024,7,2
"590000337",2024,8,2
"590000337",2024,9,2
"590000337",2024,10,6
"590000337",2024,11,7
"590000337",2024,12,8
"590000337",2025,1,3
"590000337",2025,2,9
"590000337",2025,3,7
"590000337",2025,4,3
"590000337",2025,5,4
"590000337",2025,6,4
"590000428",2021,1,1
"590000428",2021,7,1
"590000428",2021,8,1
"590000428",2021,9,4
"590000428",2021,10,6
"590000428",2021,11,1
"590000428",2021,12,3
"590000428",2022,1,2
"590000428",2022,2,4
"590000428",2022,3,5
"590000428",2022,4,5
"590000428",2022,5,4
"590000428",2022,6,2
"590000428",2022,7,4
"590000428",2022,8,2
"590000428",2022,9,3
"590000428",2022,10,5
"590000428",2022,11,3
"590000428",2022,12,6
"590000428",2023,1,6
"590000428",2023,2,4
"590000428",2023,3,9
"590000428",2023,4,3
"590000428",2023,5,4
"590000428",2023,6,5
"590000428",2023,7,4
"590000428",2023,8,3
"590000428",2023,9,7
"590000428",2023,10,8
"590000428",2023,11,5
"590000428",2023,12,6
"590000428",2024,1,6
"590000428",2024,2,5
"590000428",2024,3,10
"590000428",2024,4,3
"590000428",2024,5,4
"590000428",2024,6,4
"590000428",2024,7,4
"590000428",2024,9,5
"590000428",2024,10,7
"590000428",2024,11,5
"590000428",2024,12,5
"590000428",2025,1,9
"590000428",2025,2,8
"590000428",2025,3,7
"590000428",2025,4,5
"590000428",2025,5,5
"590000428",2025,6,3
"590000592",2021,1,6
"590000592",2021,2,15
"590000592",2021,3,15
"590000592",2021,5,7
"590000592",2021,6,15
"590000592",2021,7,11
"590000592",2021,8,9
"590000592",2021,9,12
"590000592",2021,10,6
"590000592",2021,11,13
"590000592",2021,12,9
"590000592",2022,1,8
"590000592",2022,2,7
"590000592",2022,3,3
"590000592",2022,4,13
"590000592",2022,5,8
"590000592",2022,6,3
"590000592",2022,7,5
"590000592",2022,8,5
"590000592",2022,9,9
"590000592",2022,10,7
"590000592",2022,11,10
"590000592",2023,1,8
"590000592",2023,2,8
"590000592",2023,3,4
"590000592",2023,4,2
"590000592",2023,5,7
"590000592",2023,6,7
"590000592",2023,7,6
"590000592",2023,8,7
"590000592",2023,9,12
"590000592",2023,10,10
"590000592",2023,11,8
"590000592",2023,12,3
"590000592",2024,1,10
"590000592",2024,2,11
"590000592",2024,3,3
"590000592",2024,4,8
"590000592",2024,5,4
"590000592",2024,6,6
"590000592",2024,7,3
"590000592",2024,8,4
"590000592",2024,9,2
"590000592",2024,10,5
"590000592",2024,11,1
"590000592",2024,12,1
"590000592",2025,1,4
"590000592",2025,2,5
"590000592",2025,3,9
"590000592",2025,4,7
"590000592",2025,5,5
"590000592",2025,6,3
"590000618",2021,1,10
"590000618",2021,2,10
"590000618",2021,3,4
"590000618",2021,4,8
"590000618",2021,5,8
"590000618",2021,6,17
"590000618",2021,7,12
"590000618",2021,8,12
"590000618",2021,9,19
"590000618",2021,10,6
"590000618",2021,11,6
"590000618",2021,12,12
"590000618",2022,1,9
"590000618",2022,2,6
"590000618",2022,3,20
"590000618",2022,4,3
"590000618",2022,5,16
"590000618",2022,6,5
"590000618",2022,7,3
"590000618",2022,8,10
"590000618",2022,9,10
"590000618",2022,10,11
"590000618",2022,11,11
"590000618",2022,12,8
"590000618",2023,1,10
"590000618",2023,2,9
"590000618",2023,3,14
"590000618",2023,4,5
"590000618",2023,5,9
"590000618",2023,6,8
"590000618",2023,7,5
"590000618",2023,8,9
"590000618",2023,9,10
"590000618",2023,10,7
"590000618",2023,11,16
"590000618",2023,12,6
"590000618",2024,1,17
"590000618",2024,2,9
"590000618",2024,3,6
"590000618",2024,4,15
"590000618",2024,5,3
"590000618",2024,6,6
"590000618",2024,7,8
"590000618",2024,8,2
"590000618",2024,9,7
"590000618",2024,10,9
"590000618",2024,11,10
"590000618",2024,12,6
"590000618",2025,1,7
"590000618",2025,2,6
"590000618",2025,3,13
"590000618",2025,4,6
"590000618",2025,5,8
"590000618",2025,6,10
"590006896",2021,1,8
"590006896",2021,2,1
"590006896",2021,3,2
"590006896",2021,6,6
"590006896",2021,7,7
"590006896",2021,8,1
"590006896",2021,9,5
"590006896",2021,10,5
"590006896",2021,11,8
"590006896",2021,12,3
"590006896",2022,1,3
"590006896",2022,2,1
"590006896",2022,3,5
"590006896",2022,4,2
"590006896",2022,5,5
"590006896",2022,6,3
"590006896",2022,7,1
"590006896",2022,8,5
"590006896",2022,9,2
"590006896",2022,10,7
"590006896",2022,11,6
"590006896",2022,12,3
"590006896",2023,1,5
"590006896",2023,2,2
"590006896",2023,3,5
"590006896",2023,4,7
"590006896",2023,5,4
"590006896",2023,6,5
"590006896",2023,7,1
"590006896",2023,8,4
"590006896",2023,9,2
"590006896",2023,10,7
"590006896",2023,11,3
"590006896",2023,12,3
"590006896",2024,1,4
"590006896",2024,2,4
"590006896",2024,3,4
"590006896",2024,4,2
"590006896",2024,5,5
"590006896",2024,6,2
"590006896",2024,7,2
"590006896",2024,8,3
"590006896",2024,9,4
"590006896",2024,10,2
"590006896",2024,11,2
"590006896",2024,12,2
"590006896",2025,1,2
"590006896",2025,2,5
"590006896",2025,3,2
"590006896",2025,4,5
"590006896",2025,5,4
"590006896",2025,6,1
"590008041",2021,1,51
"590008041",2021,2,37
"590008041",2021,3,27
"590008041",2021,4,9
"590008041",2021,5,16
"590008041",2021,6,37
"590008041",2021,7,39
"590008041",2021,8,22
"590008041",2021,9,33
"590008041",2021,10,35
"590008041",2021,11,39
"590008041",2021,12,29
"590008041",2022,1,38
"590008041",2022,2,25
"590008041",2022,3,39
"590008041",2022,4,36
"590008041",2022,5,41
"590008041",2022,6,29
"590008041",2022,7,33
"590008041",2022,8,37
"590008041",2022,9,31
"590008041",2022,10,32
"590008041",2022,11,36
"590008041",2022,12,26
"590008041",2023,1,49
"590008041",2023,2,37
"590008041",2023,3,42
"590008041",2023,4,28
"590008041",2023,5,28
"590008041",2023,6,26
"590008041",2023,7,30
"590008041",2023,8,23
"590008041",2023,9,18
"590008041",2023,10,28
"590008041",2023,11,38
"590008041",2023,12,22
"590008041",2024,1,44
"590008041",2024,2,35
"590008041",2024,3,29
"590008041",2024,4,41
"590008041",2024,5,32
"590008041",2024,6,24
"590008041",2024,7,32
"590008041",2024,8,13
"590008041",2024,9,16
"590008041",2024,10,33
"590008041",2024,11,35
"590008041",2024,12,18
"590008041",2025,1,30
"590008041",2025,2,27
"590008041",2025,3,22
"590008041",2025,4,45
"590008041",2025,5,30
"590008041",2025,6,27
"590052056",2021,1,22
"590052056",2021,2,17
"590052056",2021,3,17
"590052056",2021,5,12
"590052056",2021,6,16
"590052056",2021,7,13
"590052056",2021,8,7
"590052056",2021,9,19
"590052056",2021,10,10
"590052056",2021,11,15
"590052056",2021,12,10
"590052056",2022,1,17
"590052056",2022,2,7
"590052056",2022,3,6
"590052056",2022,4,5
"590052056",2022,5,13
"590052056",2022,6,7
"590052056",2022,7,7
"590052056",2022,8,6
"590052056",2022,9,8
"590052056",2022,10,6
"590052056",2022,11,16
"590052056",2022,12,6
"590052056",2023,1,9
"590052056",2023,2,7
"590052056",2023,3,15
"590052056",2023,4,5
"590052056",2023,5,12
"590052056",2023,6,14
"590052056",2023,7,10
"590052056",2023,8,8
"590052056",2023,9,12
"590052056",2023,10,15
"590052056",2023,11,13
"590052056",2023,12,4
"590052056",2024,1,12
"590052056",2024,2,9
"590052056",2024,3,7
"590052056",2024,4,10
"590052056",2024,5,11
"590052056",2024,6,7
"590052056",2024,7,9
"590052056",2024,8,5
"590052056",2024,9,8
"590052056",2024,10,11
"590052056",2024,11,13
"590052056",2024,12,7
"590052056",2025,1,9
"590052056",2025,2,7
"590052056",2025,3,13
"590052056",2025,4,7
"590052056",2025,5,12
"590052056",2025,6,6
"590780268",2021,1,12
"590780268",2021,2,5
"590780268",2021,3,5
"590780268",2021,4,7
"590780268",2021,5,11
"590780268",2021,6,2
"590780268",2021,7,2
"590780268",2021,8,8
"590780268",2021,9,7
"590780268",2021,10,10
"590780268",2021,11,10
"590780268",2021,12,11
"590780268",2022,1,10
"590780268",2022,2,5
"590780268",2022,3,8
"590780268",2022,4,8
"590780268",2022,5,7
"590780268",2022,6,9
"590780268",2022,7,5
"590780268",2022,8,11
"590780268",2022,9,8
"590780268",2022,10,11
"590780268",2022,11,7
"590780268",2022,12,5
"590780268",2023,1,13
"590780268",2023,2,6
"590780268",2023,3,11
"590780268",2023,4,7
"590780268",2023,5,7
"590780268",2023,6,9
"590780268",2023,7,6
"590780268",2023,8,3
"590780268",2023,9,12
"590780268",2023,10,10
"590780268",2023,11,4
"590780268",2023,12,8
"590780268",2024,1,8
"590780268",2024,2,2
"590780268",2024,3,9
"590780268",2024,4,9
"590780268",2024,5,3
"590780268",2024,6,8
"590780268",2024,7,4
"590780268",2024,8,6
"590780268",2024,9,7
"590780268",2024,10,5
"590780268",2024,11,5
"590780268",2024,12,4
"590780268",2025,1,5
"590780268",2025,2,8
"590780268",2025,3,6
"590780268",2025,4,4
"590780268",2025,5,4
"590780268",2025,6,8
"590780284",2021,1,18
"590780284",2021,2,13
"590780284",2021,3,10
"590780284",2021,4,4
"590780284",2021,5,4
"590780284",2021,6,11
"590780284",2021,7,6
"590780284",2021,8,5
"590780284",2021,9,13
"590780284",2021,10,15
"590780284",2021,11,8
"590780284",2021,12,6
"590780284",2022,1,12
"590780284",2022,2,7
"590780284",2022,3,15
"590780284",2022,4,8
"590780284",2022,5,6
"590780284",2022,6,17
"590780284",2022,7,8
"590780284",2022,8,4
"590780284",2022,9,13
"590780284",2022,10,14
"590780284",2022,11,9
"590780284",2022,12,9
"590780284",2023,1,16
"590780284",2023,2,11
"590780284",2023,3,8
"590780284",2023,4,9
"590780284",2023,5,11
"590780284",2023,6,12
"590780284",2023,7,10
"590780284",2023,8,7
"590780284",2023,9,13
"590780284",2023,10,18
"590780284",2023,11,20
"590780284",2023,12,8
"590780284",2024,1,16
"590780284",2024,2,21
"590780284",2024,3,22
"590780284",2024,4,18
"590780284",2024,5,13
"590780284",2024,6,10
"590780284",2024,7,9
"590780284",2024,8,6
"590780284",2024,9,11
"590780284",2024,10,18
"590780284",2024,11,14
"590780284",2024,12,9
"590780284",2025,1,19
"590780284",2025,2,7
"590780284",2025,3,10
"590780284",2025,4,7
"590780284",2025,5,9
"590780284",2025,6,14
"590780383",2021,1,49
"590780383",2021,2,36
"590780383",2021,3,28
"590780383",2021,4,6
"590780383",2021,5,49
"590780383",2021,6,52
"590780383",2021,7,35
"590780383",2021,8,28
"590780383",2021,9,32
"590780383",2021,10,41
"590780383",2021,11,25
"590780383",2021,12,20
"590780383",2022,1,29
"590780383",2022,2,35
"590780383",2022,3,41
"590780383",2022,4,21
"590780383",2022,5,43
"590780383",2022,6,27
"590780383",2022,7,37
"590780383",2022,8,22
"590780383",2022,9,39
"590780383",2022,10,29
"590780383",2022,11,29
"590780383",2022,12,18
"590780383",2023,1,37
"590780383",2023,2,29
"590780383",2023,3,25
"590780383",2023,4,21
"590780383",2023,5,22
"590780383",2023,6,29
"590780383",2023,7,25
"590780383",2023,8,27
"590780383",2023,9,28
"590780383",2023,10,39
"590780383",2023,11,17
"590780383",2023,12,15
"590780383",2024,1,27
"590780383",2024,2,23
"590780383",2024,3,27
"590780383",2024,4,20
"590780383",2024,5,21
"590780383",2024,6,16
"590780383",2024,7,31
"590780383",2024,8,17
"590780383",2024,9,34
"590780383",2024,10,28
"590780383",2024,11,34
"590780383",2024,12,26
"590780383",2025,1,39
"590780383",2025,2,35
"590780383",2025,3,33
"590780383",2025,4,30
"590780383",2025,5,18
"590780383",2025,6,22
"590801106",2021,1,5
"590801106",2021,2,2
"590801106",2021,3,2
"590801106",2021,6,6
"590801106",2021,7,8
"590801106",2021,8,3
"590801106",2021,10,6
"590801106",2021,11,2
"590801106",2022,2,3
"590801106",2022,3,6
"590801106",2022,4,12
"590801106",2022,5,4
"590801106",2022,6,4
"590801106",2022,7,2
"590801106",2022,8,1
"590801106",2022,9,4
"590801106",2022,10,4
"590801106",2022,11,5
"590801106",2022,12,5
"590801106",2023,1,4
"590801106",2023,2,5
"590801106",2023,3,1
"590801106",2023,4,3
"590801106",2023,5,3
"590801106",2023,6,6
"590801106",2023,7,5
"590801106",2023,8,6
"590801106",2023,9,2
"590801106",2023,10,3
"590801106",2023,11,2
"590801106",2023,12,4
"590801106",2024,1,2
"590801106",2024,2,3
"590801106",2024,10,3
"590801106",2024,11,3
"590801106",2024,12,1
"590801106",2025,1,5
"590801106",2025,2,5
"590801106",2025,3,3
"590801106",2025,4,5
"590801106",2025,5,8
"590801106",2025,6,2
"590811279",2021,1,20
"590811279",2021,2,23
"590811279",2021,3,21
"590811279",2021,4,12
"590811279",2021,5,15
"590811279",2021,6,24
"590811279",2021,7,28
"590811279",2021,8,20
"590811279",2021,9,30
"590811279",2021,10,27
"590811279",2021,11,36
"590811279",2021,12,17
"590811279",2022,1,27
"590811279",2022,2,20
"590811279",2022,3,28
"590811279",2022,4,23
"590811279",2022,5,24
"590811279",2022,6,31
"590811279",2022,7,20
"590811279",2022,8,17
"590811279",2022,9,21
"590811279",2022,10,18
"590811279",2022,11,8
"590811279",2022,12,33
"590811279",2023,1,22
"590811279",2023,2,18
"590811279",2023,3,21
"590811279",2023,4,19
"590811279",2023,5,17
"590811279",2023,6,23
"590811279",2023,7,20
"590811279",2023,8,23
"590811279",2023,9,24
"590811279",2023,10,21
"590811279",2023,11,27
"590811279",2023,12,30
"590811279",2024,1,23
"590811279",2024,2,14
"590811279",2024,3,16
"590811279",2024,4,18
"590811279",2024,5,13
"590811279",2024,6,16
"590811279",2024,7,12
"590811279",2024,8,25
"590811279",2024,9,16
"590811279",2024,10,13
"590811279",2024,11,16
"590811279",2024,12,28
"590811279",2025,1,23
"590811279",2025,2,14
"590811279",2025,3,14
"590811279",2025,4,15
"590811279",2025,5,15
"590811279",2025,6,10
"590813507",2021,1,5
"590813507",2021,2,4
"590813507",2021,3,4
"590813507",2021,6,11
"590813507",2021,7,2
"590813507",2021,8,4
"590813507",2021,9,8
"590813507",2021,10,6
"590813507",2021,11,3
"590813507",2022,1,4
"590813507",2022,2,6
"590813507",2022,3,6
"590813507",2022,4,1
"590813507",2022,5,8
"590813507",2022,6,6
"590813507",2022,7,2
"590813507",2022,8,3
"590813507",2022,9,3
"590813507",2022,10,9
"590813507",2022,11,6
"590813507",2023,1,1
"590813507",2023,2,4
"590813507",2023,3,6
"590813507",2023,4,1
"590813507",2023,5,4
"590813507",2023,6,5
"590813507",2023,7,3
"590813507",2023,9,6
"590813507",2023,10,6
"590813507",2023,11,7
"590813507",2023,12,7
"590813507",2024,1,7
"590813507",2024,2,5
"590813507",2024,3,5
"590813507",2024,4,4
"590813507",2024,5,6
"590813507",2024,6,4
"590813507",2024,8,2
"590813507",2024,9,7
"590813507",2024,10,4
"590813507",2024,11,4
"590813507",2024,12,4
"590813507",2025,1,5
"590813507",2025,2,3
"590813507",2025,3,10
"590813507",2025,4,5
"590813507",2025,5,4
"590813507",2025,6,7
"590815056",2021,1,25
"590815056",2021,2,15
"590815056",2021,3,19
"590815056",2021,4,19
"590815056",2021,5,20
"590815056",2021,6,15
"590815056",2021,7,7
"590815056",2021,8,13
"590815056",2021,9,18
"590815056",2021,10,9
"590815056",2021,11,26
"590815056",2021,12,5
"590815056",2022,1,19
"590815056",2022,2,20
"590815056",2022,3,20
"590815056",2022,4,16
"590815056",2022,5,8
"590815056",2022,6,16
"590815056",2022,7,13
"590815056",2022,8,11
"590815056",2022,9,23
"590815056",2022,10,18
"590815056",2022,11,13
"590815056",2022,12,9
"590815056",2023,1,28
"590815056",2023,2,19
"590815056",2023,3,19
"590815056",2023,4,13
"590815056",2023,5,8
"590815056",2023,6,14
"590815056",2023,7,21
"590815056",2023,8,14
"590815056",2023,9,24
"590815056",2023,10,22
"590815056",2023,11,22
"590815056",2023,12,8
"590815056",2024,1,19
"590815056",2024,2,12
"590815056",2024,3,19
"590815056",2024,4,20
"590815056",2024,5,14
"590815056",2024,6,12
"590815056",2024,7,14
"590815056",2024,8,10
"590815056",2024,9,16
"590815056",2024,10,14
"590815056",2024,11,4
"590815056",2024,12,10
"590815056",2025,1,11
"590815056",2025,2,12
"590815056",2025,3,16
"590815056",2025,4,10
"590815056",2025,5,7
"590815056",2025,6,9
"590816310",2021,1,6
"590816310",2021,2,3
"590816310",2021,3,5
"590816310",2021,6,12
"590816310",2021,7,5
"590816310",2021,8,3
"590816310",2021,9,8
"590816310",2021,10,7
"590816310",2021,11,7
"590816310",2021,12,5
"590816310",2022,1,8
"590816310",2022,2,7
"590816310",2022,3,9
"590816310",2022,4,5
"590816310",2022,5,5
"590816310",2022,6,10
"590816310",2022,7,6
"590816310",2022,8,3
"590816310",2022,9,7
"590816310",2022,10,8
"590816310",2022,11,5
"590816310",2022,12,3
"590816310",2023,1,10
"590816310",2023,2,4
"590816310",2023,3,5
"590816310",2023,4,5
"590816310",2023,5,9
"590816310",2023,6,8
"590816310",2023,7,3
"590816310",2023,8,5
"590816310",2023,9,8
"590816310",2023,10,5
"590816310",2023,11,9
"590816310",2023,12,6
"590816310",2024,1,8
"590816310",2024,2,7
"590816310",2024,3,9
"590816310",2024,4,5
"590816310",2024,5,4
"590816310",2024,6,8
"590816310",2024,7,3
"590816310",2024,8,8
"590816310",2024,9,9
"590816310",2024,10,9
"590816310",2024,11,5
"590816310",2024,12,3
"590816310",2025,1,9
"590816310",2025,2,8
"590816310",2025,3,11
"590816310",2025,4,5
"590816310",2025,5,4
"590816310",2025,6,7
"590817458",2021,1,9
"590817458",2021,2,2
"590817458",2021,3,6
"590817458",2021,4,1
"590817458",2021,5,5
"590817458",2021,6,6
"590817458",2021,7,5
"590817458",2021,8,1
"590817458",2021,9,9
"590817458",2021,10,9
"590817458",2021,11,4
"590817458",2021,12,1
"590817458",2022,1,9
"590817458",2022,2,7
"590817458",2022,3,7
"590817458",2022,4,6
"590817458",2022,5,5
"590817458",2022,6,4
"590817458",2022,7,4
"590817458",2022,8,6
"590817458",2022,9,10
"590817458",2022,10,2
"590817458",2022,12,1
"590817458",2023,1,7
"590817458",2023,2,5
"590817458",2023,3,6
"590817458",2023,4,4
"590817458",2023,5,5
"590817458",2023,6,3
"590817458",2023,7,3
"590817458",2023,8,1
"590817458",2023,9,5
"590817458",2023,10,1
"590817458",2023,11,1
"590817458",2023,12,4
"590817458",2024,1,7
"590817458",2024,2,4
"590817458",2024,3,2
"590817458",2024,4,6
"590817458",2024,5,7
"590817458",2024,6,3
"590817458",2024,7,5
"590817458",2024,8,3
"590817458",2024,9,3
"590817458",2024,10,2
"590817458",2024,11,2
"590817458",2024,12,2
"590817458",2025,1,5
"590817458",2025,2,5
"590817458",2025,3,6
"590817458",2025,4,3
"590817458",2025,5,3
"590817458",2025,6,1
"600000467",2021,1,5
"600000467",2021,6,3
"600000467",2021,7,3
"600000467",2021,9,3
"600000467",2021,10,5
"600000467",2021,11,3
"600000467",2021,12,2
"600000467",2022,3,4
"600000467",2022,4,2
"600000467",2022,5,7
"600000467",2022,6,4
"600000467",2022,7,1
"600000467",2022,9,2
"600000467",2022,10,5
"600000467",2022,11,2
"600000467",2022,12,2
"600000467",2023,1,3
"600000467",2023,2,3
"600000467",2023,3,7
"600000467",2023,4,7
"600000467",2023,5,7
"600000467",2023,6,9
"600000467",2023,7,7
"600000467",2023,9,6
"600000467",2023,10,8
"600000467",2023,11,9
"600000467",2023,12,5
"600000467",2024,1,8
"600000467",2024,2,4
"600000467",2024,3,6
"600000467",2024,4,13
"600000467",2024,5,10
"600000467",2024,6,8
"600000467",2024,7,9
"600000467",2024,8,1
"600000467",2024,9,8
"600000467",2024,10,7
"600000467",2024,11,12
"600000467",2024,12,4
"600000467",2025,1,8
"600000467",2025,2,4
"600000467",2025,3,8
"600000467",2025,4,6
"600000467",2025,5,7
"600000467",2025,6,7
"600010862",2021,1,5
"600010862",2021,2,3
"600010862",2021,4,1
"600010862",2021,6,5
"600010862",2021,7,6
"600010862",2021,9,4
"600010862",2021,10,3
"600010862",2021,11,5
"600010862",2021,12,1
"600010862",2022,2,5
"600010862",2022,3,5
"600010862",2022,4,2
"600010862",2022,5,5
"600010862",2022,6,1
"600010862",2022,7,4
"600010862",2022,9,2
"600010862",2022,10,1
"600010862",2022,12,1
"600010862",2023,1,5
"600010862",2023,2,1
"600010862",2023,3,2
"600010862",2023,5,3
"600010862",2023,6,3
"600010862",2023,7,2
"600010862",2023,8,5
"600010862",2023,9,4
"600010862",2023,10,4
"600010862",2023,11,2
"600010862",2023,12,1
"600010862",2024,1,3
"600010862",2024,2,2
"600010862",2024,3,5
"600010862",2024,4,4
"600010862",2024,5,1
"600010862",2024,6,1
"600010862",2024,7,2
"600010862",2024,8,1
"600010862",2024,9,3
"600010862",2024,10,3
"600010862",2024,11,1
"600010862",2024,12,5
"600100754",2021,1,27
"600100754",2021,2,22
"600100754",2021,3,28
"600100754",2021,4,23
"600100754",2021,5,31
"600100754",2021,6,24
"600100754",2021,7,10
"600100754",2021,8,28
"600100754",2021,9,22
"600100754",2021,10,27
"600100754",2021,11,19
"600100754",2021,12,23
"600100754",2022,1,22
"600100754",2022,2,18
"600100754",2022,3,20
"600100754",2022,4,19
"600100754",2022,5,23
"600100754",2022,6,21
"600100754",2022,7,3
"600100754",2022,8,22
"600100754",2022,9,30
"600100754",2022,10,20
"600100754",2022,11,33
"600100754",2022,12,22
"600100754",2023,1,21
"600100754",2023,2,12
"600100754",2023,3,21
"600100754",2023,4,16
"600100754",2023,5,24
"600100754",2023,6,19
"600100754",2023,7,17
"600100754",2023,8,8
"600100754",2023,9,13
"600100754",2023,10,19
"600100754",2023,11,23
"600100754",2023,12,15
"600100754",2024,1,21
"600100754",2024,2,22
"600100754",2024,3,19
"600100754",2024,4,20
"600100754",2024,5,16
"600100754",2024,6,14
"600100754",2024,7,9
"600100754",2024,8,4
"600100754",2024,9,8
"600100754",2024,10,26
"600100754",2024,11,9
"600100754",2024,12,15
"600100754",2025,1,16
"600100754",2025,2,11
"600100754",2025,3,15
"600100754",2025,4,17
"600100754",2025,5,17
"600100754",2025,6,20
"600110175",2021,1,4
"600110175",2021,2,8
"600110175",2021,3,17
"600110175",2021,4,6
"600110175",2021,5,14
"600110175",2021,6,9
"600110175",2021,7,3
"600110175",2021,8,8
"600110175",2021,9,4
"600110175",2021,10,8
"600110175",2021,11,11
"600110175",2021,12,2
"600110175",2022,1,14
"600110175",2022,2,10
"600110175",2022,3,10
"600110175",2022,4,16
"600110175",2022,5,10
"600110175",2022,6,8
"600110175",2022,7,6
"600110175",2022,8,10
"600110175",2022,9,5
"600110175",2022,10,3
"600110175",2022,11,15
"600110175",2022,12,2
"600110175",2023,1,15
"600110175",2023,2,4
"600110175",2023,3,13
"600110175",2023,4,6
"600110175",2023,5,11
"600110175",2023,6,11
"600110175",2023,7,12
"600110175",2023,8,5
"600110175",2023,9,1
"600110175",2023,10,8
"600110175",2023,11,4
"600110175",2023,12,11
"600110175",2024,1,21
"600110175",2024,2,11
"600110175",2024,3,9
"600110175",2024,4,7
"600110175",2024,5,15
"600110175",2024,6,15
"600110175",2024,7,2
"600110175",2024,9,5
"600110175",2024,11,8
"600110175",2024,12,13
"600110175",2025,1,15
"600110175",2025,2,4
"600110175",2025,3,16
"600110175",2025,4,11
"600110175",2025,5,15
"600110175",2025,6,7
"600113476",2021,1,7
"600113476",2021,2,7
"600113476",2021,3,13
"600113476",2021,5,2
"600113476",2021,6,16
"600113476",2021,7,7
"600113476",2021,8,24
"600113476",2021,9,9
"600113476",2021,10,6
"600113476",2021,11,8
"600113476",2021,12,12
"600113476",2022,1,18
"600113476",2022,2,15
"600113476",2022,3,12
"600113476",2022,4,10
"600113476",2022,5,7
"600113476",2022,6,14
"600113476",2022,7,4
"600113476",2022,8,5
"600113476",2022,9,4
"600113476",2022,10,4
"600113476",2022,11,5
"600113476",2022,12,10
"600113476",2023,1,10
"600113476",2023,2,11
"600113476",2023,3,8
"600113476",2023,4,6
"600113476",2023,5,10
"600113476",2023,6,9
"600113476",2023,7,6
"600113476",2023,8,6
"600113476",2023,9,3
"600113476",2023,10,7
"600113476",2023,11,11
"600113476",2023,12,6
"600113476",2024,1,12
"600113476",2024,2,6
"600113476",2024,3,13
"600113476",2024,4,12
"600113476",2024,5,10
"600113476",2024,6,4
"600113476",2024,7,6
"600113476",2024,8,7
"600113476",2024,9,4
"600113476",2024,10,16
"600113476",2024,11,7
"600113476",2024,12,7
"600113476",2025,1,11
"600113476",2025,2,5
"600113476",2025,3,13
"600113476",2025,4,11
"600113476",2025,5,5
"600113476",2025,6,10
"610000069",2021,2,2
"610000069",2021,3,17
"610000069",2021,4,7
"610000069",2021,5,10
"610000069",2021,6,5
"610000069",2021,7,7
"610000069",2021,9,9
"610000069",2021,10,5
"610000069",2021,11,4
"610000069",2021,12,3
"610000069",2022,1,9
"610000069",2022,2,5
"610000069",2022,3,6
"610000069",2022,4,2
"610000069",2022,5,7
"610000069",2022,6,4
"610000069",2022,7,4
"610000069",2022,9,5
"610000069",2022,10,6
"610000069",2022,11,3
"610000069",2022,12,1
"610000069",2023,1,3
"610000069",2023,2,2
"610000069",2023,3,1
"610000069",2023,4,7
"610000069",2023,5,3
"610000069",2023,6,8
"610000069",2023,7,6
"610000069",2023,8,2
"610000069",2023,9,8
"610000069",2023,10,5
"610000069",2023,11,3
"610000069",2023,12,2
"610000069",2024,1,2
"610000069",2024,2,6
"610000069",2024,3,3
"610000069",2024,4,2
"610000069",2024,5,3
"610000069",2024,6,6
"610000069",2024,7,6
"610000069",2024,8,1
"610000069",2024,9,5
"610000069",2024,10,8
"610000069",2024,11,6
"610000069",2024,12,7
"610000069",2025,1,6
"610000069",2025,2,8
"610000069",2025,3,8
"610000069",2025,4,5
"610000069",2025,5,7
"610000069",2025,6,6
"610000119",2021,1,6
"610000119",2021,2,3
"610000119",2021,3,3
"610000119",2021,4,5
"610000119",2021,5,2
"610000119",2021,6,2
"610000119",2021,7,4
"610000119",2021,8,2
"610000119",2021,9,3
"610000119",2021,10,7
"610000119",2021,11,5
"610000119",2021,12,2
"610000119",2022,1,7
"610000119",2022,2,4
"610000119",2022,3,3
"610000119",2022,4,1
"610000119",2022,5,4
"610000119",2022,6,4
"610000119",2022,7,4
"610000119",2022,8,1
"610000119",2022,9,4
"610000119",2022,10,1
"610000119",2022,11,2
"610000119",2022,12,9
"610000119",2023,1,2
"610000119",2023,3,6
"610000119",2023,4,2
"610000119",2023,5,1
"610000119",2023,6,5
"610000119",2023,7,4
"610000119",2023,8,2
"610000119",2023,9,2
"610000119",2023,10,4
"610000119",2023,12,5
"610000119",2024,1,5
"610000119",2024,2,5
"610000119",2024,3,1
"610000119",2024,4,2
"610000119",2024,5,2
"610000119",2024,6,4
"610000119",2024,7,1
"610000119",2024,8,2
"610000119",2024,9,4
"610000119",2024,10,7
"610000119",2024,11,6
"610000119",2024,12,2
"610000119",2025,1,1
"610000119",2025,2,3
"610000119",2025,3,4
"610000119",2025,4,3
"610000119",2025,5,3
"610000119",2025,6,3
"620000224",2021,1,3
"620000224",2021,3,3
"620000224",2021,6,6
"620000224",2021,7,2
"620000224",2021,9,4
"620000224",2021,10,2
"620000224",2021,11,4
"620000224",2022,1,5
"620000224",2022,2,2
"620000224",2022,3,5
"620000224",2022,5,2
"620000224",2022,6,4
"620000224",2022,7,4
"620000224",2022,8,3
"620000224",2022,9,3
"620000224",2022,11,1
"620000224",2022,12,1
"620000224",2023,1,5
"620000224",2023,2,5
"620000224",2023,3,4
"620000224",2023,4,3
"620000224",2023,5,4
