"finessGeoDP","annee","baria_t","n","pct"
"500000450",2021,"BPG",41,61.2
"500000450",2021,"SLE",26,38.8
"500000450",2022,"BPG",35,53
"500000450",2022,"SLE",31,47
"500000450",2023,"BPG",19,35.8
"500000450",2023,"SLE",34,64.2
"500000450",2024,"BPG",29,50
"500000450",2024,"SLE",29,50
"500000450",2025,"BPG",16,50
"500000450",2025,"SLE",16,50
"500002357",2021,"ANN",2,6.2
"500002357",2021,"SLE",30,93.8
"500002357",2022,"ANN",1,2
"500002357",2022,"SLE",50,98
"500002357",2023,"ANN",2,3.7
"500002357",2023,"BPG",1,1.9
"500002357",2023,"SLE",51,94.4
"500002357",2024,"BPG",3,5.6
"500002357",2024,"SLE",51,94.4
"500002357",2025,"SLE",33,100
"510002447",2021,"BPG",29,60.4
"510002447",2021,"SLE",19,39.6
"510002447",2022,"BPG",36,52.2
"510002447",2022,"SLE",33,47.8
"510002447",2023,"BPG",70,70
"510002447",2023,"SLE",30,30
"510002447",2024,"BPG",56,60.9
"510002447",2024,"SLE",36,39.1
"510002447",2025,"BPG",23,52.3
"510002447",2025,"SLE",21,47.7
"510024979",2021,"ANN",38,15.8
"510024979",2021,"BPG",60,25
"510024979",2021,"SLE",142,59.2
"510024979",2022,"ANN",11,5
"510024979",2022,"BPG",56,25.2
"510024979",2022,"SLE",155,69.8
"510024979",2023,"ANN",5,2.2
"510024979",2023,"BPG",91,39.6
"510024979",2023,"SLE",134,58.3
"510024979",2024,"BPG",103,57.2
"510024979",2024,"SLE",77,42.8
"510024979",2025,"ANN",1,0.8
"510024979",2025,"BPG",65,54.6
"510024979",2025,"SLE",53,44.5
"540000478",2021,"BPG",52,96.3
"540000478",2021,"SLE",2,3.7
"540000478",2022,"BPG",54,83.1
"540000478",2022,"SLE",11,16.9
"540000478",2023,"BPG",48,77.4
"540000478",2023,"SLE",14,22.6
"540000478",2024,"BPG",50,72.5
"540000478",2024,"SLE",19,27.5
"540000478",2025,"BPG",34,69.4
"540000478",2025,"SLE",15,30.6
"540000486",2021,"BPG",181,86.2
"540000486",2021,"SLE",29,13.8
"540000486",2022,"BPG",117,82.4
"540000486",2022,"DBP",2,1.4
"540000486",2022,"SLE",23,16.2
"540001096",2021,"BPG",18,36.7
"540001096",2021,"SLE",31,63.3
"540001096",2022,"BPG",27,54
"540001096",2022,"SLE",23,46
"540001096",2023,"BPG",32,53.3
"540001096",2023,"SLE",28,46.7
"540001096",2024,"BPG",32,41
"540001096",2024,"SLE",46,59
"540001096",2025,"BPG",17,45.9
"540001096",2025,"SLE",20,54.1
"540002698",2021,"BPG",160,85.1
"540002698",2021,"DBP",2,1.1
"540002698",2021,"SLE",26,13.8
"540002698",2022,"BPG",188,79.3
"540002698",2022,"DBP",7,3
"540002698",2022,"SLE",42,17.7
"540002698",2023,"BPG",170,78
"540002698",2023,"DBP",10,4.6
"540002698",2023,"SLE",38,17.4
"540002698",2024,"ANN",1,0.4
"540002698",2024,"BPG",178,73.9
"540002698",2024,"DBP",3,1.2
"540002698",2024,"SLE",59,24.5
"540002698",2025,"BPG",94,75.2
"540002698",2025,"SLE",31,24.8
"540026895",2022,"BPG",33,76.7
"540026895",2022,"SLE",10,23.3
"540026895",2023,"BPG",175,89.7
"540026895",2023,"SLE",20,10.3
"540026895",2024,"BPG",112,87.5
"540026895",2024,"SLE",16,12.5
"540026895",2025,"BPG",65,80.2
"540026895",2025,"DBP",1,1.2
"540026895",2025,"SLE",15,18.5
"550000178",2021,"ANN",3,8.1
"550000178",2021,"SLE",34,91.9
"550000178",2022,"ANN",5,18.5
"550000178",2022,"SLE",22,81.5
"550000178",2023,"ANN",9,23.7
"550000178",2023,"SLE",29,76.3
"550000178",2024,"ANN",1,5.9
"550000178",2024,"SLE",16,94.1
"560000127",2021,"BPG",29,78.4
"560000127",2021,"SLE",8,21.6
"560000127",2022,"ANN",1,2.8
"560000127",2022,"BPG",27,75
"560000127",2022,"SLE",8,22.2
"560000127",2023,"BPG",35,76.1
"560000127",2023,"SLE",11,23.9
"560000127",2024,"BPG",40,85.1
"560000127",2024,"SLE",7,14.9
"560000127",2025,"BPG",17,85
"560000127",2025,"SLE",3,15
"560000135",2021,"BPG",30,68.2
"560000135",2021,"SLE",14,31.8
"560000135",2022,"BPG",22,40
"560000135",2022,"SLE",33,60
"560000135",2023,"BPG",31,60.8
"560000135",2023,"SLE",20,39.2
"560000135",2024,"BPG",38,69.1
"560000135",2024,"SLE",17,30.9
"560000135",2025,"BPG",13,68.4
"560000135",2025,"SLE",6,31.6
"560000143",2021,"BPG",34,68
"560000143",2021,"SLE",16,32
"560000143",2022,"BPG",23,60.5
"560000143",2022,"SLE",15,39.5
"560000143",2023,"BPG",32,68.1
"560000143",2023,"SLE",15,31.9
"560000143",2024,"BPG",23,63.9
"560000143",2024,"SLE",13,36.1
"560000143",2025,"BPG",13,54.2
"560000143",2025,"SLE",11,45.8
"560008799",2021,"ANN",6,3.4
"560008799",2021,"BPG",111,62
"560008799",2021,"SLE",62,34.6
"560008799",2022,"ANN",5,2.8
"560008799",2022,"BPG",114,64.8
"560008799",2022,"SLE",57,32.4
"560008799",2023,"ANN",6,3.8
"560008799",2023,"BPG",104,66.2
"560008799",2023,"SLE",47,29.9
"560008799",2024,"BPG",65,60.2
"560008799",2024,"SLE",43,39.8
"560008799",2025,"BPG",27,69.2
"560008799",2025,"SLE",12,30.8
"560029068",2021,"BPG",37,94.9
"560029068",2021,"SLE",2,5.1
"560029068",2022,"BPG",36,90
"560029068",2022,"SLE",4,10
"560029068",2023,"BPG",33,91.7
"560029068",2023,"SLE",3,8.3
"560029068",2024,"BPG",19,86.4
"560029068",2024,"SLE",3,13.6
"560029068",2025,"BPG",10,83.3
"560029068",2025,"SLE",2,16.7
"570000059",2021,"BPG",26,21
"570000059",2021,"SLE",98,79
"570000059",2022,"BPG",10,8.6
"570000059",2022,"SLE",106,91.4
"570000059",2023,"BPG",11,11.6
"570000059",2023,"SLE",84,88.4
"570000059",2024,"BPG",10,15.4
"570000059",2024,"SLE",55,84.6
"570000059",2025,"BPG",3,11.1
"570000059",2025,"SLE",24,88.9
"570000083",2021,"BPG",6,3.9
"570000083",2021,"SLE",149,96.1
"570000083",2022,"BPG",9,7.3
"570000083",2022,"SLE",115,92.7
"570000083",2023,"BPG",7,6.4
"570000083",2023,"SLE",102,93.6
"570000083",2024,"BPG",3,3
"570000083",2024,"SLE",97,97
"570000083",2025,"BPG",2,3.5
"570000083",2025,"SLE",55,96.5
"570000349",2021,"BPG",24,85.7
"570000349",2021,"SLE",4,14.3
"570000349",2022,"BPG",53,89.8
"570000349",2022,"SLE",6,10.2
"570000349",2023,"BPG",46,92
"570000349",2023,"SLE",4,8
"570000349",2024,"BPG",31,88.6
"570000349",2024,"SLE",4,11.4
"570000349",2025,"BPG",15,100
"570000356",2023,"BPG",16,72.7
"570000356",2023,"SLE",6,27.3
"570000356",2024,"BPG",33,89.2
"570000356",2024,"SLE",4,10.8
"570000356",2025,"BPG",7,70
"570000356",2025,"SLE",3,30
"570000646",2021,"BPG",1,1.6
"570000646",2021,"SLE",60,98.4
"570000646",2022,"BPG",10,17.5
"570000646",2022,"SLE",47,82.5
"570000646",2023,"BPG",46,46.9
"570000646",2023,"SLE",52,53.1
"570000646",2024,"BPG",35,52.2
"570000646",2024,"SLE",32,47.8
"570000646",2025,"BPG",25,65.8
"570000646",2025,"SLE",13,34.2
"570026252",2021,"BPG",48,88.9
"570026252",2021,"SLE",6,11.1
"570026252",2022,"BPG",53,84.1
"570026252",2022,"SLE",10,15.9
"570026252",2023,"BPG",67,93.1
"570026252",2023,"SLE",5,6.9
"570026252",2024,"BPG",53,82.8
"570026252",2024,"SLE",11,17.2
"570026252",2025,"BPG",28,75.7
"570026252",2025,"SLE",9,24.3
"570026682",2021,"BPG",34,87.2
"570026682",2021,"SLE",5,12.8
"570026682",2022,"BPG",57,78.1
"570026682",2022,"SLE",16,21.9
"570026682",2023,"BPG",40,76.9
"570026682",2023,"DBP",3,5.8
"570026682",2023,"SLE",9,17.3
"570026682",2024,"BPG",39,81.2
"570026682",2024,"DBP",1,2.1
"570026682",2024,"SLE",8,16.7
"570026682",2025,"BPG",14,87.5
"570026682",2025,"DBP",1,6.2
"570026682",2025,"SLE",1,6.2
"590000337",2021,"BPG",9,28.1
"590000337",2021,"SLE",23,71.9
"590000337",2022,"BPG",16,43.2
"590000337",2022,"SLE",21,56.8
"590000337",2023,"BPG",8,36.4
"590000337",2023,"SLE",14,63.6
"590000337",2024,"BPG",21,42.9
"590000337",2024,"SLE",28,57.1
"590000337",2025,"BPG",16,53.3
"590000337",2025,"SLE",14,46.7
"590000428",2021,"BPG",7,41.2
"590000428",2021,"SLE",10,58.8
"590000428",2022,"BPG",29,64.4
"590000428",2022,"SLE",16,35.6
"590000428",2023,"BPG",36,56.2
"590000428",2023,"SLE",28,43.8
"590000428",2024,"BPG",35,60.3
"590000428",2024,"SLE",23,39.7
"590000428",2025,"BPG",25,67.6
"590000428",2025,"SLE",12,32.4
"590000592",2021,"DBP",1,0.8
"590000592",2021,"SLE",117,99.2
"590000592",2022,"ANN",1,1.3
"590000592",2022,"BPG",3,3.8
"590000592",2022,"SLE",74,94.9
"590000592",2023,"BPG",7,8.5
"590000592",2023,"SLE",75,91.5
"590000592",2024,"DBP",1,1.7
"590000592",2024,"SLE",57,98.3
"590000592",2025,"SLE",33,100
"590000618",2021,"ANN",1,0.8
"590000618",2021,"BPG",71,57.3
"590000618",2021,"SLE",52,41.9
"590000618",2022,"BPG",53,47.3
"590000618",2022,"SLE",59,52.7
"590000618",2023,"BPG",47,43.5
"590000618",2023,"SLE",61,56.5
"590000618",2024,"BPG",40,40.8
"590000618",2024,"SLE",58,59.2
"590000618",2025,"BPG",23,46
"590000618",2025,"SLE",27,54
"590006896",2021,"BPG",11,23.9
"590006896",2021,"SLE",35,76.1
"590006896",2022,"BPG",16,37.2
"590006896",2022,"SLE",27,62.8
"590006896",2023,"BPG",30,62.5
"590006896",2023,"SLE",18,37.5
"590006896",2024,"BPG",17,47.2
"590006896",2024,"SLE",19,52.8
"590006896",2025,"BPG",10,52.6
"590006896",2025,"SLE",9,47.4
"590008041",2021,"ANN",16,4.3
"590008041",2021,"BPG",58,15.5
"590008041",2021,"DBP",3,0.8
"590008041",2021,"SLE",297,79.4
"590008041",2022,"ANN",11,2.7
"590008041",2022,"BPG",73,18.1
"590008041",2022,"DBP",1,0.2
"590008041",2022,"SLE",318,78.9
"590008041",2023,"ANN",13,3.5
"590008041",2023,"BPG",67,18.2
"590008041",2023,"SLE",289,78.3
"590008041",2024,"ANN",7,2
"590008041",2024,"BPG",71,20.2
"590008041",2024,"SLE",274,77.8
"590008041",2025,"ANN",11,6.1
"590008041",2025,"BPG",40,22.1
"590008041",2025,"SLE",130,71.8
"590052056",2021,"BPG",11,7
"590052056",2021,"DBP",1,0.6
"590052056",2021,"SLE",146,92.4
"590052056",2022,"BPG",7,6.7
"590052056",2022,"SLE",97,93.3
"590052056",2023,"BPG",14,11.3
"590052056",2023,"SLE",110,88.7
"590052056",2024,"BPG",12,11
"590052056",2024,"SLE",97,89
"590052056",2025,"BPG",5,9.3
"590052056",2025,"SLE",49,90.7
"590780268",2021,"BPG",35,38.9
"590780268",2021,"SLE",55,61.1
"590780268",2022,"ANN",1,1.1
"590780268",2022,"BPG",36,38.3
"590780268",2022,"SLE",57,60.6
"590780268",2023,"ANN",1,1
"590780268",2023,"BPG",32,33.3
"590780268",2023,"SLE",63,65.6
"590780268",2024,"BPG",27,38.6
"590780268",2024,"SLE",43,61.4
"590780268",2025,"BPG",10,28.6
"590780268",2025,"SLE",25,71.4
"590780284",2021,"ANN",2,1.8
"590780284",2021,"BPG",55,48.7
"590780284",2021,"SLE",56,49.6
"590780284",2022,"ANN",3,2.5
"590780284",2022,"BPG",34,27.9
"590780284",2022,"SLE",85,69.7
"590780284",2023,"ANN",1,0.7
"590780284",2023,"BPG",73,51
"590780284",2023,"SLE",69,48.3
"590780284",2024,"ANN",2,1.2
"590780284",2024,"BPG",100,59.9
"590780284",2024,"SLE",65,38.9
"590780284",2025,"BPG",36,54.5
"590780284",2025,"SLE",30,45.5
"590780383",2021,"ANN",12,3
"590780383",2021,"BPG",129,32.2
"590780383",2021,"SLE",260,64.8
"590780383",2022,"ANN",9,2.4
"590780383",2022,"BPG",124,33.5
"590780383",2022,"DBP",1,0.3
"590780383",2022,"SLE",236,63.8
"590780383",2023,"ANN",22,7
"590780383",2023,"BPG",113,36
"590780383",2023,"SLE",179,57
"590780383",2024,"ANN",23,7.6
"590780383",2024,"BPG",96,31.6
"590780383",2024,"SLE",185,60.9
"590780383",2025,"ANN",11,6.2
"590780383",2025,"BPG",65,36.7
"590780383",2025,"SLE",101,57.1
"590801106",2021,"BPG",12,35.3
"590801106",2021,"SLE",22,64.7
"590801106",2022,"ANN",1,2
"590801106",2022,"BPG",14,28
"590801106",2022,"SLE",35,70
"590801106",2023,"BPG",17,38.6
"590801106",2023,"SLE",27,61.4
"590801106",2024,"ANN",1,8.3
"590801106",2024,"BPG",3,25
"590801106",2024,"SLE",8,66.7
"590801106",2025,"BPG",12,42.9
"590801106",2025,"SLE",16,57.1
"590811279",2021,"ANN",21,7.7
"590811279",2021,"BPG",173,63.4
"590811279",2021,"DBP",3,1.1
"590811279",2021,"SLE",76,27.8
"590811279",2022,"ANN",11,4.1
"590811279",2022,"BPG",166,61.5
"590811279",2022,"DBP",1,0.4
"590811279",2022,"SLE",92,34.1
"590811279",2023,"ANN",12,4.5
"590811279",2023,"BPG",156,58.9
"590811279",2023,"SLE",97,36.6
"590811279",2024,"ANN",7,3.3
"590811279",2024,"BPG",153,72.9
"590811279",2024,"SLE",50,23.8
"590811279",2025,"ANN",2,2.2
"590811279",2025,"BPG",60,65.9
"590811279",2025,"SLE",29,31.9
"590813507",2021,"BPG",27,57.4
"590813507",2021,"SLE",20,42.6
"590813507",2022,"ANN",1,1.9
"590813507",2022,"BPG",28,51.9
"590813507",2022,"SLE",25,46.3
"590813507",2023,"BPG",22,44
"590813507",2023,"SLE",28,56
"590813507",2024,"BPG",25,48.1
"590813507",2024,"SLE",27,51.9
"590813507",2025,"BPG",19,55.9
"590813507",2025,"SLE",15,44.1
"590815056",2021,"ANN",1,0.5
"590815056",2021,"BPG",114,59.7
"590815056",2021,"SLE",76,39.8
"590815056",2022,"BPG",129,69.4
"590815056",2022,"SLE",57,30.6
"590815056",2023,"ANN",1,0.5
"590815056",2023,"BPG",147,69.3
"590815056",2023,"SLE",64,30.2
"590815056",2024,"BPG",111,67.7
"590815056",2024,"SLE",53,32.3
"590815056",2025,"BPG",57,87.7
"590815056",2025,"SLE",8,12.3
"590816310",2021,"BPG",4,6.6
"590816310",2021,"DBP",3,4.9
"590816310",2021,"SLE",54,88.5
"590816310",2022,"BPG",6,7.9
"590816310",2022,"SLE",70,92.1
"590816310",2023,"BPG",3,3.9
"590816310",2023,"SLE",74,96.1
"590816310",2024,"ANN",1,1.3
"590816310",2024,"BPG",10,12.8
"590816310",2024,"SLE",67,85.9
"590816310",2025,"BPG",9,20.5
"590816310",2025,"SLE",35,79.5
"590817458",2021,"ANN",3,5.2
"590817458",2021,"BPG",1,1.7
"590817458",2021,"SLE",54,93.1
"590817458",2022,"ANN",2,3.3
"590817458",2022,"SLE",59,96.7
"590817458",2023,"ANN",2,4.4
"590817458",2023,"SLE",43,95.6
"590817458",2024,"ANN",2,4.3
"590817458",2024,"SLE",44,95.7
"590817458",2025,"ANN",3,13
"590817458",2025,"SLE",20,87
"600000467",2021,"SLE",24,100
"600000467",2022,"BPG",1,3.4
"600000467",2022,"SLE",28,96.6
"600000467",2023,"BPG",9,12.7
"600000467",2023,"SLE",62,87.3
"600000467",2024,"BPG",9,10
"600000467",2024,"SLE",81,90
"600000467",2025,"BPG",4,10
"600000467",2025,"SLE",36,90
"600010862",2021,"BPG",2,6.1
"600010862",2021,"SLE",31,93.9
"600010862",2022,"SLE",26,100
"600010862",2023,"BPG",2,6.2
"600010862",2023,"SLE",30,93.8
"600010862",2024,"BPG",2,6.5
"600010862",2024,"SLE",29,93.5
"600100754",2021,"ANN",17,6
"600100754",2021,"BPG",7,2.5
"600100754",2021,"SLE",260,91.5
"600100754",2022,"ANN",5,2
"600100754",2022,"BPG",12,4.7
"600100754",2022,"SLE",236,93.3
"600100754",2023,"ANN",2,1
"600100754",2023,"BPG",14,6.7
"600100754",2023,"SLE",192,92.3
"600100754",2024,"ANN",10,5.5
"600100754",2024,"BPG",7,3.8
"600100754",2024,"SLE",166,90.7
"600100754",2025,"ANN",1,1
"600100754",2025,"BPG",2,2.1
"600100754",2025,"SLE",93,96.9
"600110175",2021,"BPG",34,36.2
"600110175",2021,"SLE",60,63.8
"600110175",2022,"BPG",46,42.2
"600110175",2022,"SLE",63,57.8
"600110175",2023,"BPG",45,44.6
"600110175",2023,"SLE",56,55.4
"600110175",2024,"ANN",2,1.9
"600110175",2024,"BPG",50,47.2
"600110175",2024,"SLE",54,50.9
"600110175",2025,"BPG",23,33.8
"600110175",2025,"SLE",45,66.2
"600113476",2021,"BPG",7,6.3
"600113476",2021,"SLE",104,93.7
"600113476",2022,"BPG",11,10.2
"600113476",2022,"SLE",97,89.8
"600113476",2023,"BPG",19,20.4
"600113476",2023,"SLE",74,79.6
"600113476",2024,"BPG",36,34.6
"600113476",2024,"SLE",68,65.4
"600113476",2025,"BPG",16,29.1
"600113476",2025,"SLE",39,70.9
"610000069",2021,"BPG",31,44.9
"610000069",2021,"SLE",38,55.1
"610000069",2022,"BPG",27,51.9
"610000069",2022,"SLE",25,48.1
"610000069",2023,"BPG",28,56
"610000069",2023,"SLE",22,44
"610000069",2024,"BPG",32,58.2
"610000069",2024,"SLE",23,41.8
"610000069",2025,"BPG",33,82.5
"610000069",2025,"SLE",7,17.5
"610000119",2021,"BPG",20,45.5
"610000119",2021,"SLE",24,54.5
"610000119",2022,"BPG",23,52.3
"610000119",2022,"SLE",21,47.7
"610000119",2023,"BPG",16,48.5
"610000119",2023,"SLE",17,51.5
"610000119",2024,"BPG",21,51.2
"610000119",2024,"SLE",20,48.8
"610000119",2025,"BPG",7,41.2
"610000119",2025,"SLE",10,58.8
"620000224",2021,"ANN",3,12.5
"620000224",2021,"SLE",21,87.5
"620000224",2022,"ANN",3,10
"620000224",2022,"SLE",27,90
"620000224",2023,"ANN",7,14.3
"620000224",2023,"SLE",42,85.7
"620000224",2024,"ANN",1,2.1
"620000224",2024,"SLE",46,97.9
"620000224",2025,"ANN",1,4.3
"620000224",2025,"SLE",22,95.7
"620000653",2021,"ANN",3,5.6
"620000653",2021,"BPG",18,33.3
"620000653",2021,"SLE",33,61.1
"620000653",2022,"BPG",5,9.1
"620000653",2022,"SLE",50,90.9
"620000653",2023,"ANN",1,1.5
"620000653",2023,"BPG",23,35.4
"620000653",2023,"SLE",41,63.1
"620000653",2024,"BPG",19,32.8
"620000653",2024,"SLE",39,67.2
"620000653",2025,"BPG",10,27.8
"620000653",2025,"SLE",26,72.2
"620003202",2021,"BPG",20,35.1
"620003202",2021,"SLE",37,64.9
"620003202",2022,"BPG",17,42.5
"620003202",2022,"SLE",23,57.5
"620003202",2023,"BPG",18,34
"620003202",2023,"SLE",35,66
"620003202",2024,"BPG",22,44.9
"620003202",2024,"SLE",27,55.1
"620003202",2025,"BPG",7,58.3
"620003202",2025,"SLE",5,41.7
"620003376",2021,"ANN",1,0.7
"620003376",2021,"BPG",56,39.4
"620003376",2021,"SLE",85,59.9
"620003376",2022,"ANN",1,1
"620003376",2022,"BPG",55,53.9
"620003376",2022,"SLE",46,45.1
"620003376",2023,"BPG",35,44.9
"620003376",2023,"SLE",43,55.1
"620003376",2024,"ANN",2,2.3
"620003376",2024,"BPG",41,46.6
"620003376",2024,"SLE",45,51.1
"620003376",2025,"BPG",14,42.4
"620003376",2025,"SLE",19,57.6
"620006049",2021,"ANN",8,19
"620006049",2021,"BPG",7,16.7
"620006049",2021,"SLE",27,64.3
"620006049",2022,"BPG",10,18.5
"620006049",2022,"SLE",44,81.5
"620006049",2023,"BPG",17,39.5
"620006049",2023,"SLE",26,60.5
"620006049",2024,"ANN",1,1.9
"620006049",2024,"BPG",26,49.1
"620006049",2024,"SLE",26,49.1
"620006049",2025,"BPG",17,63
"620006049",2025,"SLE",10,37
"620100099",2021,"BPG",13,32.5
"620100099",2021,"SLE",27,67.5
"620100099",2022,"BPG",18,34
"620100099",2022,"SLE",35,66
"620100099",2023,"BPG",37,39.8
"620100099",2023,"SLE",56,60.2
"620100099",2024,"BPG",14,23.3
"620100099",2024,"SLE",46,76.7
"620100099",2025,"BPG",7,28
"620100099",2025,"SLE",18,72
"620100750",2021,"BPG",35,13.5
"620100750",2021,"SLE",224,86.5
"620100750",2022,"ANN",2,0.8
"620100750",2022,"BPG",29,12.1
"620100750",2022,"SLE",209,87.1
"620100750",2023,"ANN",1,0.5
"620100750",2023,"BPG",31,15
"620100750",2023,"SLE",174,84.5
"620100750",2024,"BPG",22,16.5
"620100750",2024,"SLE",111,83.5
"620100750",2025,"ANN",2,1.6
"620100750",2025,"BPG",21,17.1
"620100750",2025,"SLE",100,81.3
"620101311",2021,"ANN",2,7.7
"620101311",2021,"BPG",9,34.6
"620101311",2021,"SLE",15,57.7
"620101311",2022,"ANN",2,6.7
"620101311",2022,"BPG",11,36.7
"620101311",2022,"SLE",17,56.7
"620101311",2023,"ANN",1,3.6
"620101311",2023,"BPG",14,50
"620101311",2023,"SLE",13,46.4
"620101311",2024,"BPG",25,45.5
"620101311",2024,"SLE",30,54.5
"620101311",2025,"BPG",10,50
"620101311",2025,"SLE",10,50
"620101501",2021,"BPG",7,7.4
"620101501",2021,"SLE",88,92.6
"620101501",2022,"BPG",9,8.3
"620101501",2022,"SLE",100,91.7
"620101501",2023,"ANN",1,1.2
"620101501",2023,"BPG",5,6.1
"620101501",2023,"SLE",76,92.7
"620101501",2024,"SLE",53,100
"620101501",2025,"ANN",1,3.1
"620101501",2025,"SLE",31,96.9
"620118513",2021,"ANN",2,4.2
"620118513",2021,"BPG",29,60.4
"620118513",2021,"SLE",17,35.4
"620118513",2022,"ANN",3,7
"620118513",2022,"BPG",31,72.1
"620118513",2022,"SLE",9,20.9
"620118513",2023,"ANN",1,1.2
"620118513",2023,"BPG",54,65.9
"620118513",2023,"SLE",27,32.9
"620118513",2024,"BPG",33,66
"620118513",2024,"SLE",17,34
"620118513",2025,"ANN",1,2.6
"620118513",2025,"BPG",20,51.3
"620118513",2025,"SLE",18,46.2
"630780211",2023,"BPG",1,20
"630780211",2023,"SLE",4,80
"630780211",2024,"BPG",57,42.2
"630780211",2024,"SLE",78,57.8
"630780211",2025,"BPG",38,48.7
"630780211",2025,"SLE",40,51.3
"630780369",2021,"BPG",30,39
"630780369",2021,"SLE",47,61
"630780369",2022,"BPG",35,47.3
"630780369",2022,"SLE",39,52.7
"630780369",2023,"BPG",54,53.5
"630780369",2023,"SLE",47,46.5
"630781268",2021,"BPG",17,20.7
"630781268",2021,"SLE",65,79.3
"630781268",2022,"BPG",13,20.6
"630781268",2022,"SLE",50,79.4
"630781268",2023,"BPG",8,17
"630781268",2023,"SLE",39,83
"630781268",2024,"BPG",6,15
"630781268",2024,"SLE",34,85
"630781268",2025,"BPG",4,20
"630781268",2025,"SLE",16,80
"630781839",2021,"SLE",45,100
"630781839",2022,"SLE",41,100
"630781839",2023,"BPG",1,1.9
"630781839",2023,"SLE",51,98.1
"630781839",2024,"BPG",2,4.2
"630781839",2024,"SLE",46,95.8
"630781839",2025,"SLE",20,100
"640000162",2021,"ANN",1,1.2
"640000162",2021,"BPG",48,56.5
"640000162",2021,"SLE",36,42.4
"640000162",2022,"BPG",44,50.6
"640000162",2022,"SLE",43,49.4
"640000162",2023,"BPG",49,57.6
"640000162",2023,"SLE",36,42.4
"640000162",2024,"BPG",38,50
"640000162",2024,"SLE",38,50
"640000162",2025,"BPG",13,50
"640000162",2025,"SLE",13,50
"640000600",2021,"BPG",10,25.6
"640000600",2021,"SLE",29,74.4
"640000600",2022,"BPG",15,48.4
"640000600",2022,"SLE",16,51.6
"640000600",2023,"BPG",10,33.3
"640000600",2023,"SLE",20,66.7
"640000600",2024,"BPG",18,46.2
"640000600",2024,"SLE",21,53.8
"640000600",2025,"BPG",5,38.5
"640000600",2025,"SLE",8,61.5
"640018206",2021,"BPG",58,59.8
"640018206",2021,"SLE",39,40.2
"640018206",2022,"ANN",2,2.2
"640018206",2022,"BPG",61,67
"640018206",2022,"SLE",28,30.8
"640018206",2023,"ANN",1,1.1
"640018206",2023,"BPG",59,66.3
"640018206",2023,"SLE",29,32.6
"640018206",2024,"BPG",48,48.5
"640018206",2024,"SLE",51,51.5
"640018206",2025,"BPG",18,43.9
"640018206",2025,"SLE",23,56.1
"640780946",2021,"BPG",93,66.4
"640780946",2021,"SLE",47,33.6
"640780946",2022,"BPG",103,71.5
"640780946",2022,"SLE",41,28.5
"640780946",2023,"BPG",138,64.5
"640780946",2023,"SLE",76,35.5
"640780946",2024,"BPG",138,70.1
"640780946",2024,"SLE",59,29.9
"640780946",2025,"BPG",45,71.4
"640780946",2025,"SLE",18,28.6
"660000084",2021,"BPG",4,16
"660000084",2021,"SLE",21,84
"660000084",2022,"BPG",4,10.5
"660000084",2022,"SLE",34,89.5
"660000084",2023,"BPG",4,11.4
"660000084",2023,"SLE",31,88.6
"660000084",2024,"BPG",8,25
"660000084",2024,"SLE",24,75
"660000084",2025,"BPG",6,40
"660000084",2025,"SLE",9,60
"660006305",2021,"BPG",3,5
"660006305",2021,"SLE",57,95
"660006305",2022,"BPG",6,8.3
"660006305",2022,"SLE",66,91.7
"660006305",2023,"SLE",67,100
"660006305",2024,"BPG",5,8.1
"660006305",2024,"SLE",57,91.9
"660006305",2025,"BPG",1,4.5
"660006305",2025,"SLE",21,95.5
"660780669",2021,"BPG",119,80.4
"660780669",2021,"SLE",29,19.6
"660780669",2022,"ANN",1,0.8
"660780669",2022,"BPG",74,60.7
"660780669",2022,"SLE",47,38.5
"660780669",2023,"ANN",3,2.3
"660780669",2023,"BPG",49,37.1
"660780669",2023,"SLE",80,60.6
"660780669",2024,"BPG",44,30.8
"660780669",2024,"SLE",99,69.2
"660780669",2025,"BPG",10,25
"660780669",2025,"SLE",30,75
"660780784",2021,"BPG",19,13.2
"660780784",2021,"SLE",125,86.8
"660780784",2022,"BPG",19,14.4
"660780784",2022,"SLE",113,85.6
"660780784",2023,"ANN",1,1.4
"660780784",2023,"BPG",8,11
"660780784",2023,"DBP",1,1.4
"660780784",2023,"SLE",63,86.3
"660780784",2024,"BPG",7,11.7
"660780784",2024,"DBP",1,1.7
"660780784",2024,"SLE",52,86.7
"660780784",2025,"ANN",1,6.7
"660780784",2025,"BPG",4,26.7
"660780784",2025,"SLE",10,66.7
"670000025",2021,"BPG",85,45.7
"670000025",2021,"SLE",101,54.3
"670000025",2022,"BPG",81,48.5
"670000025",2022,"DBP",1,0.6
"670000025",2022,"SLE",85,50.9
"670000025",2023,"BPG",96,45.5
"670000025",2023,"SLE",115,54.5
"670000025",2024,"BPG",75,34.9
"670000025",2024,"SLE",140,65.1
"670000025",2025,"BPG",37,40.7
"670000025",2025,"SLE",54,59.3
"670000165",2021,"BPG",24,37.5
"670000165",2021,"SLE",40,62.5
"670000165",2022,"BPG",30,52.6
"670000165",2022,"SLE",27,47.4
"670000165",2023,"BPG",22,44.9
"670000165",2023,"SLE",27,55.1
"670000165",2024,"BPG",18,38.3
"670000165",2024,"SLE",29,61.7
"670000165",2025,"BPG",10,37
"670000165",2025,"SLE",17,63
"670018068",2021,"BPG",49,16.4
"670018068",2021,"SLE",250,83.6
